t,ref_c,humidity,dmm_c,r_ohm
1689596860.0049844,23.337,55.549,37.1295,1.899997630E+05
1689596861.4232883,23.335,55.542,37.1286,1.899995594E+05
1689596862.8417914,23.341,55.544,37.1277,1.899998080E+05
1689596864.260177,23.34,55.535,37.1268,1.899995319E+05
1689596865.6787748,23.335,55.541,37.1264,1.899994324E+05
1689596867.0976646,23.34,55.541,37.1259,1.899993699E+05
1689596868.5159461,23.337,55.549,37.1253,1.899996102E+05
1689596869.9342554,23.334,55.544,37.1244,1.899995731E+05
1689596871.352506,23.335,55.538,37.124,1.899995951E+05
1689596872.771296,23.332,55.545,37.1238,1.900000888E+05
1689596874.1896691,23.34,55.544,37.1225,1.899997375E+05
1689596875.6078863,23.334,55.55,37.122,1.900000969E+05
1689596877.0262427,23.341,55.544,37.1212,1.899997832E+05
1689596878.4447334,23.343,55.543,37.1204,1.900002995E+05
1689596879.8634887,23.34,55.542,37.1206,1.900001233E+05
1689596881.2815688,23.33,55.545,37.12,1.899985315E+05
1689596882.7002392,23.334,55.539,37.1195,1.900001394E+05
1689596884.1187427,23.338,55.544,37.1189,1.899992018E+05
1689596885.537093,23.344,55.543,37.1176,1.899982743E+05
1689596886.9556057,23.337,55.546,37.1179,1.900003307E+05
1689596888.3740814,23.334,55.543,37.1173,1.899999137E+05
1689596889.7923782,23.334,55.541,37.1167,1.900002285E+05
1689596891.2108977,23.337,55.547,37.1164,1.899998504E+05
1689596892.629614,23.335,55.541,37.1155,1.900004155E+05
1689596894.0477262,23.338,55.541,37.1152,1.900001101E+05
1689596895.4664447,23.335,55.543,37.1143,1.900003444E+05
1689596896.8848372,23.337,55.542,37.1138,1.900000794E+05
1689596898.303208,23.34,55.546,37.1134,1.900003729E+05
1689596899.721803,23.34,55.549,37.1132,1.899997024E+05
1689596901.1403358,23.334,55.545,37.1125,1.899999333E+05
1689596902.5586128,23.343,55.549,37.1124,1.899998262E+05
1689596903.9769533,23.332,55.542,37.1122,1.900000388E+05
1689596905.3954737,23.334,55.541,37.1112,1.899997748E+05
1689596906.813951,23.334,55.538,37.1119,1.899997447E+05
1689596908.232309,23.329,55.54,37.1102,1.899998771E+05
1689596909.6508155,23.34,55.539,37.1101,1.899998087E+05
1689596911.0693157,23.338,55.54,37.1098,1.899996801E+05
1689596912.4877276,23.337,55.544,37.1089,1.899997498E+05
1689596913.9062064,23.332,55.542,37.1087,1.899998593E+05
1689596915.3246841,23.332,55.535,37.1084,1.899996578E+05
1689596916.7431726,23.332,55.543,37.1082,1.899995058E+05
1689596918.1615207,23.343,55.549,37.1077,1.899997285E+05
1689596919.580097,23.34,55.549,37.1068,1.899997842E+05
1689596920.9987984,23.334,55.543,37.1066,1.899995835E+05
1689596922.4169447,23.334,55.547,37.1062,1.899998800E+05
1689596923.8355038,23.337,55.553,37.1059,1.899996244E+05
1689596925.254029,23.335,55.552,37.1049,1.899999459E+05
1689596926.6723728,23.335,55.549,37.1052,1.899995090E+05
1689596928.0908473,23.335,55.549,37.1051,1.899995916E+05
1689596929.509214,23.335,55.554,37.1044,1.899995265E+05
1689596930.9277813,23.334,55.553,37.1044,1.899994756E+05
1689596932.3462572,23.337,55.551,37.1035,1.899995012E+05
1689596933.7645972,23.334,55.546,37.1034,1.899992531E+05
1689596935.1830804,23.332,55.545,37.1033,1.899995230E+05
1689596936.6014407,23.334,55.553,37.1028,1.899994035E+05
1689596938.0199916,23.34,55.554,37.1023,1.899994374E+05
1689596939.43854,23.344,55.556,37.1023,1.899993029E+05
1689596940.8567812,23.34,55.551,37.1016,1.899998335E+05
1689596942.2752821,23.337,55.541,37.1015,1.899995483E+05
1689596943.6938024,23.33,55.549,37.1011,1.900000339E+05
1689596945.112138,23.343,55.556,37.1016,1.899992636E+05
1689596946.530636,23.33,55.541,37.1007,1.899995023E+05
1689596947.9491105,23.34,55.552,37.1003,1.899999166E+05
1689596949.367524,23.341,55.554,37.1002,1.899997840E+05
1689596950.7860637,23.335,55.554,37.1002,1.899995165E+05
1689596952.2048156,23.337,55.556,37.0993,1.899996626E+05
1689596953.623286,23.34,55.554,37.0993,1.899996411E+05
1689596955.0412133,23.334,55.553,37.0994,1.899993564E+05
1689596956.460002,23.332,55.555,37.099,1.899997955E+05
1689596957.8783767,23.332,55.557,37.099,1.899996615E+05
1689596959.296749,23.332,55.552,37.0981,1.899998744E+05
1689596960.7152765,23.332,55.547,37.0981,1.899995553E+05
1689596962.1336381,23.34,55.553,37.0982,1.900000845E+05
1689596963.5520427,23.341,55.553,37.0981,1.899996406E+05
1689596964.9706607,23.337,55.556,37.0983,1.899998935E+05
1689596966.3891497,23.334,55.549,37.0978,1.900001367E+05
1689596967.8074312,23.335,55.555,37.0973,1.900001652E+05
1689596969.2259398,23.343,55.556,37.097,1.899999225E+05
1689596970.6446316,23.337,55.556,37.0971,1.899999338E+05
1689596972.0629923,23.338,55.563,37.0966,1.900002433E+05
1689596973.4812286,23.33,55.56,37.0961,1.899998394E+05
1689596974.8998187,23.334,55.555,37.0961,1.899997167E+05
1689596976.31832,23.338,55.552,37.0961,1.899995534E+05
1689596977.7368958,23.337,55.554,37.0958,1.899996704E+05
1689596979.155354,23.335,55.555,37.0955,1.899998122E+05
1689596980.573569,23.34,55.555,37.0953,1.899996139E+05
1689596981.992071,23.335,55.555,37.095,1.899996419E+05
1689596983.4105303,23.33,55.557,37.0949,1.899998980E+05
1689596984.829179,23.343,55.559,37.0945,1.899997815E+05
1689596986.2476246,23.334,55.56,37.0947,1.899999917E+05
1689596987.6657636,23.337,55.554,37.094,1.899997826E+05
1689596989.0844257,23.334,55.553,37.0945,1.899994584E+05
1689596990.5028849,23.338,55.555,37.0938,1.899998531E+05
1689596991.9209995,23.346,55.556,37.0931,1.899996333E+05
1689596993.3397462,23.346,55.565,37.0937,1.899996973E+05
1689596994.7581248,23.344,55.56,37.0932,1.899993744E+05
1689596996.1766813,23.335,55.552,37.0931,1.899996839E+05
1689596997.595105,23.337,55.558,37.0931,1.899997452E+05
1689596999.0134146,23.332,55.562,37.0926,1.899997974E+05
1689597000.4319334,23.34,55.56,37.0921,1.899997853E+05
1689597001.850487,23.337,55.565,37.0928,1.899998838E+05
1689597003.2687936,23.34,55.56,37.0925,1.899994398E+05
1689597004.6875365,23.34,55.566,37.0923,1.899994732E+05
1689597006.1056688,23.332,55.565,37.0918,1.899991775E+05
1689597007.5242546,23.337,55.568,37.0918,1.899992302E+05
1689597008.9426527,23.335,55.562,37.0916,1.899989980E+05
1689597010.3609936,23.334,55.565,37.0916,1.899994347E+05
1689597011.7795658,23.335,55.566,37.0919,1.899991659E+05
1689597013.198019,23.329,55.559,37.0914,1.899994250E+05
1689597014.6164887,23.327,55.564,37.0914,1.899994083E+05
1689597016.0349004,23.34,55.567,37.0912,1.899997253E+05
1689597017.4533203,23.33,55.563,37.0915,1.899995450E+05
1689597018.8718364,23.338,55.57,37.0907,1.899995356E+05
1689597020.29026,23.335,55.566,37.0909,1.899995429E+05
1689597021.7088366,23.337,55.567,37.0909,1.899995507E+05
1689597023.1271963,23.337,55.566,37.0903,1.899992676E+05
1689597024.545517,23.337,55.567,37.0906,1.899995781E+05
1689597025.9640353,23.329,55.563,37.0906,1.899990655E+05
1689597027.3827233,23.334,55.559,37.0906,1.899991904E+05
1689597028.8011484,23.337,55.554,37.0903,1.899991307E+05
1689597030.2194405,23.344,55.565,37.0904,1.899991543E+05
1689597031.637943,23.327,55.564,37.0901,1.899995049E+05
1689597033.0565562,23.338,55.57,37.0899,1.899998931E+05
1689597034.4751165,23.341,55.564,37.09,1.899995208E+05
1689597035.8933454,23.335,55.565,37.0898,1.899997732E+05
1689597037.3120112,23.338,55.563,37.0899,1.899997573E+05
1689597038.7300923,23.33,55.569,37.0895,1.899997562E+05
1689597040.1486967,23.34,55.57,37.09,1.899997990E+05
1689597041.5674136,23.34,55.569,37.0892,1.899997842E+05
1689597042.9853976,23.338,55.567,37.089,1.899996733E+05
1689597044.4040706,23.337,55.568,37.0895,1.899996962E+05
1689597045.8225162,23.34,55.571,37.09,1.899995810E+05
1689597047.2409303,23.33,55.568,37.0896,1.899994844E+05
1689597048.659355,23.34,55.564,37.0896,1.899995668E+05
1689597050.0778913,23.34,55.563,37.0895,1.899995221E+05
1689597051.496346,23.338,55.572,37.0892,1.899996860E+05
1689597052.9148335,23.34,55.57,37.0894,1.899995611E+05
1689597054.3333557,23.332,55.571,37.0898,1.899997702E+05
1689597055.7519236,23.334,55.57,37.0899,1.899995711E+05
1689597057.1702654,23.335,55.572,37.0888,1.899994992E+05
1689597058.5886502,23.335,55.575,37.0892,1.899994161E+05
1689597060.0071898,23.34,55.57,37.0889,1.899996749E+05
1689597061.4254804,23.332,55.569,37.0894,1.899999682E+05
1689597062.844073,23.337,55.574,37.0888,1.900002903E+05
1689597064.262523,23.335,55.577,37.0891,1.900001124E+05
1689597065.6808596,23.327,55.576,37.0893,1.900002919E+05
1689597067.0995297,23.334,55.575,37.0893,1.899996776E+05
1689597068.5178587,23.327,55.575,37.0891,1.899998934E+05
1689597069.9363925,23.33,55.577,37.089,1.899998732E+05
1689597071.3547325,23.332,55.577,37.0886,1.900000013E+05
1689597072.773226,23.33,55.576,37.0889,1.900001886E+05
1689597074.191718,23.327,55.575,37.0889,1.899998382E+05
1689597075.610064,23.334,55.581,37.0892,1.900001584E+05
1689597077.0286143,23.334,55.577,37.089,1.899999031E+05
1689597078.4471092,23.33,55.578,37.0893,1.900000077E+05
1689597079.8655434,23.335,55.578,37.0888,1.899998143E+05
1689597081.2838712,23.338,55.58,37.0891,1.900001320E+05
1689597082.7023427,23.335,55.582,37.0894,1.899996052E+05
1689597084.1209195,23.335,55.579,37.089,1.899996480E+05
1689597085.5391824,23.33,55.578,37.0892,1.899999267E+05
1689597086.9577577,23.34,55.586,37.0892,1.899998008E+05
1689597088.3762558,23.34,55.587,37.0897,1.899997048E+05
1689597089.7947853,23.329,55.574,37.0894,1.899998345E+05
1689597091.2132895,23.334,55.578,37.0897,1.899996168E+05
1689597092.6315928,23.335,55.584,37.0894,1.899997169E+05
1689597094.049983,23.329,55.577,37.0897,1.899996765E+05
1689597095.46847,23.337,55.586,37.0894,1.899999749E+05
1689597096.8869512,23.34,55.584,37.0898,1.899997268E+05
1689597098.305488,23.327,55.586,37.09,1.899998237E+05
1689597099.7238295,23.34,55.59,37.0898,1.899999009E+05
1689597101.1424656,23.344,55.586,37.0897,1.899997510E+05
1689597102.5608394,23.34,55.582,37.0899,1.899991276E+05
1689597103.9791205,23.33,55.589,37.0899,1.899992657E+05
1689597105.397675,23.338,55.587,37.0895,1.899994287E+05
1689597106.8161302,23.334,55.587,37.0898,1.899993733E+05
1689597108.2347443,23.33,55.591,37.0899,1.899993076E+05
1689597109.6530776,23.338,55.59,37.0901,1.899995318E+05
1689597111.0714905,23.334,55.59,37.0904,1.899993488E+05
1689597112.490052,23.332,55.587,37.0899,1.899994266E+05
1689597113.908358,23.337,55.588,37.0904,1.899994443E+05
1689597115.3267627,23.338,55.589,37.0906,1.899990835E+05
1689597116.7455363,23.338,55.587,37.0911,1.899991787E+05
1689597118.1639457,23.33,55.586,37.0905,1.899991814E+05
1689597119.5824478,23.33,55.591,37.09,1.899991892E+05
1689597121.0006166,23.335,55.584,37.0908,1.899993359E+05
1689597122.4192803,23.337,55.592,37.0916,1.899998734E+05
1689597123.8375869,23.332,55.587,37.091,1.899997174E+05
1689597125.2561128,23.33,55.589,37.0908,1.899998646E+05
1689597126.67465,23.34,55.586,37.0909,1.899997726E+05
1689597128.0932033,23.334,55.59,37.0909,1.899995022E+05
1689597129.5114985,23.33,55.581,37.0909,1.899995667E+05
1689597130.9299858,23.326,55.589,37.0908,1.899996816E+05
1689597132.3485045,23.334,55.589,37.0912,1.899998213E+05
1689597133.7670195,23.341,55.588,37.0913,1.899995778E+05
1689597135.185383,23.335,55.593,37.0913,1.899996434E+05
1689597136.6038444,23.326,55.589,37.0916,1.899995145E+05
1689597138.0223675,23.33,55.595,37.0918,1.899998990E+05
1689597139.440886,23.335,55.596,37.0909,1.899996407E+05
1689597140.8592598,23.332,55.593,37.092,1.899996735E+05
1689597142.2776725,23.335,55.6,37.0916,1.900003139E+05
1689597143.696185,23.33,55.6,37.0921,1.900002313E+05
1689597145.1147306,23.329,55.596,37.0916,1.900003769E+05
1689597146.5330245,23.334,55.596,37.0919,1.899999692E+05
1689597147.9518077,23.338,55.6,37.0921,1.899998347E+05
1689597149.370222,23.337,55.605,37.0921,1.899999380E+05
1689597150.7883809,23.33,55.594,37.0923,1.900001105E+05
1689597152.2069488,23.335,55.601,37.0928,1.899999824E+05
1689597153.6254077,23.327,55.599,37.0924,1.900001455E+05
1689597155.0437844,23.337,55.604,37.0931,1.900001471E+05
1689597156.4622204,23.335,55.601,37.0926,1.899995056E+05
1689597157.880805,23.33,55.604,37.0925,1.899995134E+05
1689597159.29911,23.335,55.607,37.093,1.899995086E+05
1689597160.7175648,23.34,55.601,37.0933,1.899997018E+05
1689597162.1360767,23.341,55.605,37.0932,1.899994588E+05
1689597163.5544744,23.344,55.606,37.0939,1.899998958E+05
1689597164.9730077,23.335,55.605,37.0943,1.899998411E+05
1689597166.391535,23.33,55.605,37.0943,1.899995406E+05
1689597167.8099287,23.329,55.607,37.0934,1.899997195E+05
1689597169.228357,23.334,55.601,37.094,1.899997639E+05
1689597170.6467905,23.332,55.604,37.0939,1.899995358E+05
1689597172.0654106,23.338,55.6,37.0942,1.899997927E+05
1689597173.4836454,23.338,55.606,37.0939,1.899998869E+05
1689597174.9022162,23.338,55.602,37.0948,1.899999175E+05
1689597176.3206532,23.33,55.6,37.0944,1.899998409E+05
1689597177.7390597,23.335,55.611,37.0948,1.899996641E+05
1689597179.1574714,23.337,55.605,37.0944,1.899992562E+05
1689597180.5760157,23.334,55.61,37.095,1.899992782E+05
1689597181.9945369,23.332,55.61,37.0952,1.899996724E+05
1689597183.4129183,23.327,55.607,37.0951,1.899995064E+05
1689597184.8314037,23.329,55.604,37.0951,1.900000308E+05
1689597186.2499754,23.329,55.605,37.0959,1.899993686E+05
1689597187.6682777,23.329,55.612,37.0961,1.899994036E+05
1689597189.0868027,23.334,55.608,37.0958,1.899991561E+05
1689597190.5053906,23.335,55.606,37.0958,1.899991897E+05
1689597191.9236488,23.334,55.616,37.0964,1.899992885E+05
1689597193.3421793,23.341,55.616,37.0971,1.900000152E+05
1689597194.7606838,23.335,55.612,37.097,1.899993756E+05
1689597196.178969,23.343,55.613,37.0975,1.899997892E+05
1689597197.5974991,23.34,55.615,37.0971,1.899992298E+05
1689597199.016047,23.341,55.623,37.0973,1.899984485E+05
1689597200.4345365,23.334,55.613,37.0977,1.900004032E+05
1689597201.8528705,23.338,55.615,37.0983,1.899996401E+05
1689597203.2713194,23.324,55.603,37.0985,1.899998007E+05
1689597204.6899965,23.329,55.607,37.0977,1.899995161E+05
1689597206.1082654,23.334,55.618,37.0985,1.899999199E+05
1689597207.5270255,23.334,55.607,37.0989,1.899992325E+05
1689597208.945175,23.34,55.616,37.099,1.899994711E+05
1689597210.3637416,23.334,55.616,37.0986,1.899995051E+05
1689597211.7822902,23.343,55.612,37.099,1.899999178E+05
1689597213.2006295,23.337,55.616,37.0991,1.900000633E+05
1689597214.6188536,23.335,55.61,37.0998,1.900001266E+05
1689597216.037464,23.324,55.606,37.0996,1.899996417E+05
1689597217.4562488,23.334,55.614,37.1,1.899996385E+05
1689597218.8744118,23.335,55.624,37.1005,1.899997744E+05
1689597220.2928064,23.343,55.615,37.1003,1.900003230E+05
1689597221.7113051,23.337,55.616,37.1006,1.900000389E+05
1689597223.129618,23.332,55.615,37.1011,1.900002972E+05
1689597224.5480897,23.327,55.608,37.1012,1.900001228E+05
1689597225.966622,23.338,55.614,37.1018,1.900001255E+05
1689597227.385148,23.337,55.617,37.1011,1.899999622E+05
1689597228.8035445,23.34,55.616,37.1016,1.899999754E+05
1689597230.2219515,23.33,55.614,37.1018,1.900001209E+05
1689597231.6405253,23.337,55.62,37.1021,1.899998034E+05
1689597233.0590322,23.332,55.624,37.1023,1.900002832E+05
1689597234.477375,23.332,55.62,37.1027,1.900004551E+05
1689597235.8958986,23.334,55.615,37.1024,1.899997445E+05
1689597237.3142402,23.334,55.625,37.103,1.899995780E+05
1689597238.732747,23.33,55.623,37.1033,1.899996006E+05
1689597240.1512532,23.337,55.617,37.1036,1.899996751E+05
1689597241.5698402,23.337,55.619,37.1032,1.899994857E+05
1689597242.988241,23.334,55.62,37.1041,1.899990907E+05
1689597244.406761,23.34,55.624,37.1038,1.899995007E+05
1689597245.8251038,23.337,55.625,37.1046,1.899999552E+05
1689597247.2434957,23.334,55.617,37.105,1.899996108E+05
1689597248.661946,23.341,55.622,37.1047,1.899996522E+05
1689597250.0805688,23.334,55.626,37.1047,1.899992774E+05
1689597251.4987466,23.332,55.632,37.1044,1.899988714E+05
1689597252.917305,23.341,55.63,37.1045,1.899978998E+05
1689597254.3358493,23.337,55.624,37.1052,1.900000950E+05
1689597255.7541084,23.337,55.62,37.1052,1.900004497E+05
1689597257.1726272,23.337,55.628,37.1055,1.899994889E+05
1689597258.5913603,23.344,55.638,37.1055,1.899991889E+05
1689597260.0097358,23.337,55.625,37.1059,1.899987985E+05
1689597261.4280005,23.338,55.625,37.1063,1.899990885E+05
1689597262.84652,23.332,55.632,37.1065,1.899994620E+05
1689597264.2651424,23.332,55.627,37.1063,1.899997698E+05
1689597265.6833923,23.337,55.627,37.1066,1.899994846E+05
1689597267.1018136,23.326,55.628,37.1069,1.899990414E+05
1689597268.5206442,23.337,55.629,37.1079,1.899988335E+05
1689597269.9391353,23.341,55.637,37.108,1.899993269E+05
1689597271.3572865,23.341,55.632,37.1078,1.899992039E+05
1689597272.7756877,23.334,55.631,37.108,1.899996169E+05
1689597274.194202,23.335,55.639,37.1085,1.899998184E+05
1689597275.612512,23.33,55.639,37.1087,1.899988773E+05
1689597277.0310416,23.347,55.632,37.1084,1.899995857E+05
1689597278.4495566,23.343,55.642,37.1089,1.899982019E+05
1689597279.8679209,23.337,55.644,37.1087,1.899998913E+05
1689597281.2864075,23.332,55.641,37.1093,1.899998596E+05
1689597282.7049897,23.335,55.644,37.1095,1.899995744E+05
1689597284.123316,23.34,55.643,37.1099,1.899998305E+05
1689597285.5417929,23.334,55.635,37.1097,1.899997724E+05
1689597286.960436,23.337,55.635,37.1105,1.899993691E+05
1689597288.3786833,23.343,55.636,37.1107,1.899990115E+05
1689597289.797135,23.34,55.642,37.1106,1.899996772E+05
1689597291.2157137,23.338,55.635,37.1118,1.899993626E+05
1689597292.6341922,23.34,55.638,37.1119,1.899984392E+05
1689597294.0526788,23.326,55.638,37.1117,1.899995104E+05
1689597295.4709597,23.343,55.642,37.1119,1.899991770E+05
1689597296.8897407,23.33,55.639,37.1124,1.899993395E+05
1689597298.307915,23.338,55.64,37.1117,1.899993573E+05
1689597299.726425,23.326,55.642,37.113,1.899999083E+05
1689597301.1449614,23.335,55.641,37.1124,1.899995356E+05
1689597302.5632427,23.334,55.641,37.1131,1.900003275E+05
1689597303.9817607,23.343,55.65,37.1134,1.899999607E+05
1689597305.4002523,23.332,55.652,37.1135,1.899998701E+05
1689597306.8186915,23.33,55.647,37.114,1.899995959E+05
1689597308.2370257,23.334,55.654,37.1127,1.899997393E+05
1689597309.6558387,23.343,55.653,37.1135,1.900000178E+05
1689597311.0740767,23.334,55.64,37.1135,1.900002914E+05
1689597312.492398,23.337,55.652,37.1135,1.900002021E+05
1689597313.9109905,23.338,55.649,37.1136,1.900001437E+05
