t,ref_c,humidity,dmm_c,r_ohm
1689622975.353608,24.552,55.186,38.4956,2.350049537E+03
1689622976.7718613,24.553,55.175,38.4956,2.350048238E+03
1689622978.1903055,24.555,55.177,38.4939,2.350051241E+03
1689622979.6087072,24.562,55.17,38.4939,2.350052643E+03
1689622981.027267,24.561,55.175,38.4939,2.350048385E+03
1689622982.4455163,24.559,55.167,38.4939,2.350054322E+03
1689622983.8640969,24.553,55.17,38.492,2.350051203E+03
1689622985.2825794,24.558,55.168,38.492,2.350050545E+03
1689622986.7011437,24.561,55.168,38.492,2.350053730E+03
1689622988.1194253,24.567,55.163,38.492,2.350054405E+03
1689622989.5379722,24.565,55.164,38.4902,2.350050906E+03
1689622990.9566414,24.57,55.159,38.4902,2.350050958E+03
1689622992.3748136,24.561,55.164,38.4902,2.350050024E+03
1689622993.7932763,24.568,55.151,38.4902,2.350049383E+03
1689622995.211767,24.561,55.157,38.4883,2.350050123E+03
1689622996.6302302,24.57,55.156,38.4883,2.350049915E+03
1689622998.0486608,24.571,55.15,38.4883,2.350051455E+03
1689622999.467217,24.578,55.152,38.4883,2.350051680E+03
1689623000.8854973,24.579,55.15,38.4862,2.350046973E+03
1689623002.3040226,24.581,55.159,38.4862,2.350049811E+03
1689623003.7224998,24.579,55.15,38.4862,2.350049984E+03
1689623005.1411154,24.579,55.151,38.4862,2.350051421E+03
1689623006.5595636,24.578,55.143,38.4846,2.350051602E+03
1689623007.9778302,24.579,55.153,38.4846,2.350050442E+03
1689623009.396397,24.582,55.14,38.4846,2.350049784E+03
1689623010.8145807,24.575,55.137,38.4846,2.350050027E+03
1689623012.2330947,24.576,55.138,38.4825,2.350051844E+03
1689623013.651673,24.585,55.138,38.4825,2.350053782E+03
1689623015.0699902,24.587,55.138,38.4825,2.350049525E+03
1689623016.4885087,24.59,55.14,38.4825,2.350053021E+03
1689623017.9069855,24.582,55.137,38.4803,2.350050174E+03
1689623019.3254817,24.585,55.142,38.4803,2.350050278E+03
1689623020.7442205,24.579,55.133,38.4803,2.350052043E+03
1689623022.1623273,24.59,55.13,38.4803,2.350049759E+03
1689623023.581048,24.588,55.129,38.4787,2.350047152E+03
1689623024.9993613,24.587,55.132,38.4787,2.350052275E+03
1689623026.4176862,24.59,55.137,38.4787,2.350051306E+03
1689623027.836224,24.596,55.131,38.4787,2.350053815E+03
1689623029.2548244,24.591,55.13,38.4772,2.350054849E+03
1689623030.6732843,24.593,55.123,38.4772,2.350050384E+03
1689623032.0916774,24.588,55.133,38.4772,2.350051301E+03
1689623033.5100822,24.599,55.132,38.4772,2.350048912E+03
1689623034.928577,24.594,55.126,38.4749,2.350054931E+03
1689623036.3469028,24.594,55.129,38.4749,2.350054325E+03
1689623037.765849,24.598,55.126,38.4749,2.350054481E+03
1689623039.184117,24.598,55.122,38.4749,2.350050379E+03
1689623040.6024866,24.594,55.121,38.4727,2.350052197E+03
1689623042.0207388,24.598,55.122,38.4727,2.350053236E+03
1689623043.4391596,24.598,55.126,38.4727,2.350054430E+03
1689623044.8575351,24.604,55.126,38.4727,2.350052284E+03
1689623046.2760084,24.608,55.123,38.4713,2.350052009E+03
1689623047.69465,24.605,55.121,38.4713,2.350052753E+03
1689623049.11318,24.602,55.119,38.4713,2.350047872E+03
1689623050.5315585,24.599,55.119,38.4713,2.350052494E+03
1689623051.9499545,24.602,55.118,38.4692,2.350051559E+03
1689623053.368195,24.605,55.118,38.4692,2.350054570E+03
1689623054.7869048,24.608,55.121,38.4692,2.350050745E+03
1689623056.2054381,24.605,55.118,38.4692,2.350050399E+03
1689623057.6240058,24.607,55.111,38.4673,2.350049323E+03
1689623059.0423295,24.604,55.115,38.4673,2.350050137E+03
1689623060.4607322,24.607,55.115,38.4673,2.350051383E+03
1689623061.8793337,24.608,55.119,38.4673,2.350052127E+03
1689623063.2978692,24.604,55.117,38.4653,2.350049100E+03
1689623064.7161386,24.605,55.109,38.4653,2.350051454E+03
1689623066.1346252,24.607,55.111,38.4653,2.350057511E+03
1689623067.5531402,24.613,55.113,38.4653,2.350053012E+03
1689623068.9716034,24.607,55.114,38.4636,2.350050205E+03
1689623070.3899195,24.608,55.115,38.4636,2.350055519E+03
1689623071.8084815,24.611,55.11,38.4636,2.350050569E+03
1689623073.2266707,24.607,55.109,38.4636,2.350052472E+03
1689623074.6453798,24.608,55.11,38.4618,2.350052230E+03
1689623076.0637863,24.61,55.107,38.4618,2.350050291E+03
1689623077.4821868,24.608,55.103,38.4618,2.350050845E+03
1689623078.900701,24.608,55.103,38.4618,2.350053078E+03
1689623080.3191848,24.613,55.11,38.4598,2.350051229E+03
1689623081.7375324,24.614,55.108,38.4598,2.350053704E+03
1689623083.1559398,24.613,55.109,38.4598,2.350048893E+03
1689623084.5743992,24.614,55.108,38.4598,2.350050779E+03
1689623085.9930212,24.616,55.106,38.4584,2.350050408E+03
1689623087.4113846,24.621,55.106,38.4584,2.350050841E+03
1689623088.829797,24.614,55.106,38.4584,2.350052295E+03
1689623090.2483945,24.622,55.111,38.4584,2.350051672E+03
1689623091.6666062,24.621,55.106,38.4567,2.350046726E+03
1689623093.0852683,24.621,55.103,38.4567,2.350053562E+03
1689623094.5037253,24.622,55.106,38.4567,2.350050793E+03
1689623095.9220066,24.622,55.114,38.4567,2.350053251E+03
1689623097.3405516,24.622,55.105,38.4552,2.350052576E+03
1689623098.7590833,24.614,55.105,38.4552,2.350052230E+03
1689623100.1773946,24.624,55.107,38.4552,2.350049686E+03
1689623101.5959747,24.622,55.099,38.4552,2.350053096E+03
1689623103.014527,24.622,55.106,38.4536,2.350052373E+03
1689623104.4329293,24.627,55.114,38.4536,2.350050072E+03
1689623105.8511887,24.627,55.106,38.4536,2.350052650E+03
1689623107.2697783,24.624,55.103,38.4536,2.350051439E+03
1689623108.6883526,24.617,55.104,38.4518,2.350049104E+03
1689623110.106517,24.622,55.104,38.4518,2.350049952E+03
1689623111.5250304,24.628,55.114,38.4518,2.350053310E+03
1689623112.943632,24.63,55.108,38.4518,2.350055335E+03
1689623114.3619432,24.636,55.105,38.4505,2.350051392E+03
1689623115.780437,24.625,55.109,38.4505,2.350052292E+03
1689623117.1989214,24.627,55.109,38.4505,2.350050803E+03
1689623118.617412,24.627,55.109,38.4505,2.350051980E+03
1689623120.0356953,24.631,55.111,38.4492,2.350051630E+03
1689623121.4542894,24.633,55.111,38.4492,2.350054244E+03
1689623122.8727093,24.628,55.104,38.4492,2.350051336E+03
1689623124.2910876,24.631,55.103,38.4492,2.350051076E+03
1689623125.7096338,24.63,55.106,38.4481,2.350056212E+03
1689623127.128145,24.628,55.106,38.4481,2.350051089E+03
1689623128.5465786,24.63,55.108,38.4481,2.350052439E+03
1689623129.9649267,24.63,55.102,38.4481,2.350050639E+03
1689623131.3834026,24.627,55.103,38.4463,2.350053240E+03
1689623132.8019617,24.624,55.107,38.4463,2.350052080E+03
1689623134.220649,24.631,55.106,38.4463,2.350050782E+03
1689623135.638777,24.631,55.117,38.4463,2.350053413E+03
1689623137.0573847,24.631,55.113,38.4446,2.350050283E+03
1689623138.475697,24.633,55.113,38.4446,2.350048206E+03
1689623139.8941631,24.639,55.116,38.4446,2.350054558E+03
1689623141.3125858,24.63,55.11,38.4446,2.350051096E+03
1689623142.7309568,24.634,55.111,38.4434,2.350054192E+03
1689623144.1495275,24.633,55.111,38.4434,2.350052877E+03
1689623145.5680466,24.631,55.11,38.4434,2.350053742E+03
1689623146.9863718,24.627,55.105,38.4434,2.350049571E+03
1689623148.4049041,24.633,55.115,38.442,2.350051992E+03
1689623149.8232718,24.634,55.115,38.442,2.350052702E+03
1689623151.241893,24.631,55.109,38.442,2.350049534E+03
1689623152.6601415,24.633,55.118,38.442,2.350054225E+03
1689623154.0786982,24.642,55.117,38.4405,2.350052698E+03
1689623155.497237,24.636,55.107,38.4405,2.350055744E+03
1689623156.9155867,24.63,55.11,38.4405,2.350053200E+03
1689623158.3341415,24.637,55.109,38.4405,2.350050829E+03
1689623159.752522,24.634,55.117,38.4391,2.350051343E+03
1689623161.1710951,24.644,55.116,38.4391,2.350051378E+03
1689623162.5894158,24.634,55.115,38.4391,2.350050599E+03
1689623164.007774,24.645,55.118,38.4391,2.350053455E+03
1689623165.4265325,24.645,55.118,38.438,2.350053082E+03
1689623166.8449314,24.64,55.12,38.438,2.350052528E+03
1689623168.263344,24.64,55.12,38.438,2.350053203E+03
1689623169.6816673,24.631,55.119,38.438,2.350053549E+03
1689623171.0999923,24.644,55.116,38.4368,2.350052195E+03
1689623172.5185173,24.64,55.118,38.4368,2.350054012E+03
1689623173.936889,24.644,55.119,38.4368,2.350052887E+03
1689623175.3556187,24.64,55.119,38.4368,2.350050845E+03
1689623176.7739916,24.645,55.118,38.4359,2.350054363E+03
1689623178.1924894,24.64,55.121,38.4359,2.350054259E+03
1689623179.6107707,24.642,55.114,38.4359,2.350053065E+03
1689623181.0292807,24.64,55.12,38.4359,2.350053238E+03
1689623182.448002,24.642,55.121,38.4348,2.350055083E+03
1689623183.866702,24.64,55.118,38.4348,2.350053456E+03
1689623185.2847269,24.64,55.12,38.4348,2.350053836E+03
1689623186.7032661,24.651,55.122,38.4348,2.350054650E+03
1689623188.1216025,24.644,55.122,38.4336,2.350049430E+03
1689623189.5399702,24.637,55.12,38.4336,2.350051178E+03
1689623190.9584143,24.639,55.123,38.4336,2.350052216E+03
1689623192.3768952,24.644,55.126,38.4336,2.350052528E+03
1689623193.79556,24.648,55.123,38.4332,2.350054824E+03
1689623195.2138267,24.647,55.122,38.4332,2.350054720E+03
1689623196.6323812,24.648,55.128,38.4332,2.350052678E+03
1689623198.0507584,24.64,55.126,38.4332,2.350054754E+03
1689623199.4691272,24.651,55.128,38.432,2.350055599E+03
1689623200.8876283,24.644,55.129,38.432,2.350053332E+03
1689623202.3061495,24.65,55.131,38.432,2.350052467E+03
1689623203.7247412,24.645,55.13,38.432,2.350050321E+03
1689623205.142998,24.648,55.123,38.431,2.350053881E+03
1689623206.5613556,24.651,55.127,38.431,2.350054885E+03
1689623207.9798675,24.653,55.128,38.431,2.350054019E+03
1689623209.3984833,24.648,55.131,38.431,2.350052462E+03
1689623210.8168933,24.648,55.13,38.4305,2.350050362E+03
1689623212.235429,24.65,55.13,38.4305,2.350055468E+03
1689623213.6538963,24.65,55.132,38.4305,2.350047558E+03
1689623215.0722158,24.65,55.133,38.4305,2.350051227E+03
1689623216.4905386,24.657,55.131,38.4296,2.350052501E+03
1689623217.908997,24.65,55.127,38.4296,2.350048538E+03
1689623219.327282,24.651,55.14,38.4296,2.350054820E+03
1689623220.7461753,24.645,55.133,38.4296,2.350052847E+03
1689623222.1645272,24.654,55.132,38.429,2.350053605E+03
1689623223.5831194,24.647,55.132,38.429,2.350048811E+03
1689623225.0014782,24.644,55.131,38.429,2.350047756E+03
1689623226.4199145,24.651,55.138,38.429,2.350053623E+03
1689623227.8384454,24.659,55.135,38.4282,2.350053398E+03
1689623229.2566783,24.65,55.134,38.4282,2.350049608E+03
1689623230.6751838,24.651,55.138,38.4282,2.350051771E+03
1689623232.093781,24.653,55.135,38.4282,2.350052083E+03
1689623233.5122778,24.654,55.139,38.4277,2.350049969E+03
1689623234.930529,24.647,55.144,38.4277,2.350050212E+03
1689623236.3490317,24.651,55.144,38.4277,2.350048740E+03
1689623237.7678325,24.659,55.143,38.4277,2.350056148E+03
1689623239.1858861,24.653,55.147,38.4267,2.350054514E+03
1689623240.6043813,24.654,55.143,38.4267,2.350052558E+03
1689623242.0228853,24.657,55.139,38.4267,2.350051641E+03
1689623243.4412847,24.653,55.149,38.4267,2.350051364E+03
1689623244.8597915,24.65,55.146,38.4261,2.350054986E+03
1689623246.2782247,24.653,55.146,38.4261,2.350050503E+03
1689623247.6966465,24.653,55.143,38.4261,2.350053722E+03
1689623249.1152031,24.653,55.141,38.4261,2.350052269E+03
1689623250.5336764,24.656,55.147,38.4251,2.350048352E+03
1689623251.9521263,24.659,55.151,38.4251,2.350053579E+03
1689623253.3705378,24.654,55.15,38.4251,2.350051883E+03
1689623254.7890415,24.657,55.15,38.4251,2.350053458E+03
1689623256.2074394,24.659,55.147,38.4242,2.350053422E+03
1689623257.6260357,24.653,55.149,38.4242,2.350051778E+03
1689623259.0444095,24.656,55.15,38.4242,2.350051986E+03
1689623260.462772,24.66,55.158,38.4242,2.350053318E+03
1689623261.881302,24.656,55.152,38.423,2.350053166E+03
1689623263.299692,24.657,55.153,38.423,2.350054464E+03
1689623264.718068,24.653,55.162,38.423,2.350051781E+03
1689623266.1366396,24.647,55.158,38.423,2.350049704E+03
1689623267.5552042,24.654,55.151,38.4222,2.350051861E+03
1689623268.973452,24.659,55.158,38.4222,2.350053038E+03
1689623270.3921084,24.662,55.158,38.4222,2.350051186E+03
1689623271.8105714,24.653,55.157,38.4222,2.350054111E+03
1689623273.2291894,24.654,55.157,38.4216,2.350053205E+03
1689623274.647341,24.657,55.165,38.4216,2.350051699E+03
1689623276.0658722,24.663,55.163,38.4216,2.350053966E+03
1689623277.4844184,24.657,55.168,38.4216,2.350052616E+03
1689623278.9028544,24.653,55.16,38.4206,2.350056150E+03
1689623280.3209884,24.659,55.164,38.4206,2.350053000E+03
1689623281.7397065,24.657,55.168,38.4206,2.350052931E+03
1689623283.1581836,24.66,55.168,38.4206,2.350052637E+03
1689623284.5766692,24.657,55.179,38.4197,2.350052833E+03
1689623285.9951158,24.666,55.167,38.4197,2.350052972E+03
1689623287.4136155,24.659,55.164,38.4197,2.350051241E+03
1689623288.8321037,24.654,55.167,38.4197,2.350050064E+03
1689623290.2504551,24.66,55.168,38.4197,2.350050645E+03
1689623291.6688793,24.657,55.171,38.4197,2.350052584E+03
1689623293.0875666,24.665,55.175,38.4197,2.350049849E+03
1689623294.5059645,24.657,55.175,38.4197,2.350053432E+03
1689623295.9243617,24.656,55.168,38.419,2.350054056E+03
1689623297.3427796,24.656,55.178,38.419,2.350055856E+03
1689623298.7612383,24.657,55.164,38.419,2.350051028E+03
1689623300.179495,24.659,55.183,38.419,2.350051512E+03
1689623301.598142,24.66,55.18,38.4183,2.350052833E+03
1689623303.016578,24.666,55.177,38.4183,2.350052729E+03
1689623304.435128,24.663,55.187,38.4183,2.350050289E+03
1689623305.853621,24.66,55.184,38.4183,2.350053525E+03
1689623307.2720263,24.659,55.184,38.418,2.350053718E+03
1689623308.6908605,24.67,55.177,38.418,2.350052576E+03
1689623310.109051,24.673,55.183,38.418,2.350052628E+03
1689623311.5274823,24.659,55.182,38.418,2.350059274E+03
1689623312.9457626,24.666,55.187,38.4179,2.350053967E+03
1689623314.3643334,24.66,55.189,38.4179,2.350051924E+03
1689623315.7828617,24.66,55.19,38.4179,2.350053967E+03
1689623317.2012103,24.665,55.182,38.4179,2.350051647E+03
1689623318.6196601,24.66,55.187,38.4177,2.350052089E+03
1689623320.038131,24.666,55.188,38.4177,2.350052556E+03
1689623321.4564476,24.668,55.186,38.4177,2.350053577E+03
1689623322.8749928,24.66,55.191,38.4177,2.350054529E+03
1689623324.2935722,24.663,55.194,38.4173,2.350052627E+03
1689623325.7118518,24.657,55.19,38.4173,2.350055760E+03
1689623327.1304173,24.665,55.191,38.4173,2.350053838E+03
1689623328.5488627,24.665,55.196,38.4173,2.350053631E+03
1689623329.9673488,24.666,55.195,38.4173,2.350049107E+03
1689623331.385707,24.662,55.198,38.4173,2.350052620E+03
1689623332.804168,24.665,55.194,38.4173,2.350054818E+03
1689623334.222751,24.668,55.194,38.4173,2.350050803E+03
1689623335.6411684,24.666,55.2,38.4173,2.350053957E+03
1689623337.059604,24.677,55.198,38.4173,2.350052261E+03
1689623338.4780796,24.668,55.198,38.4173,2.350052209E+03
1689623339.8965583,24.66,55.204,38.4173,2.350053144E+03
1689623341.3147168,24.666,55.204,38.4167,2.350053174E+03
1689623342.7334113,24.657,55.203,38.4167,2.350054074E+03
1689623344.151718,24.671,55.2,38.4167,2.350053347E+03
1689623345.5702877,24.668,55.202,38.4167,2.350055112E+03
1689623346.9887836,24.668,55.208,38.4171,2.350054178E+03
1689623348.407255,24.67,55.203,38.4171,2.350053797E+03
1689623349.825843,24.659,55.207,38.4171,2.350055078E+03
1689623351.2441926,24.668,55.203,38.4171,2.350052551E+03
1689623352.662536,24.666,55.204,38.4174,2.350051050E+03
1689623354.0813413,24.662,55.204,38.4174,2.350052712E+03
1689623355.4996564,24.665,55.196,38.4174,2.350054442E+03
1689623356.9180036,24.666,55.211,38.4174,2.350049873E+03
1689623358.3364115,24.663,55.207,38.4173,2.350052464E+03
1689623359.7548892,24.668,55.213,38.4173,2.350052602E+03
1689623361.1732454,24.673,55.213,38.4173,2.350046406E+03
1689623362.5918958,24.676,55.207,38.4173,2.350051737E+03
1689623364.0103137,24.673,55.214,38.4176,2.350053588E+03
1689623365.4288423,24.67,55.217,38.4176,2.350051217E+03
1689623366.8472059,24.67,55.211,38.4176,2.350056357E+03
1689623368.2655988,24.67,55.215,38.4176,2.350055838E+03
1689623369.68435,24.671,55.216,38.4178,2.350053783E+03
1689623371.1026468,24.666,55.211,38.4178,2.350053610E+03
1689623372.520957,24.673,55.214,38.4178,2.350056847E+03
1689623373.9395053,24.671,55.217,38.4178,2.350050599E+03
1689623375.358133,24.67,55.212,38.4179,2.350054055E+03
1689623376.7765377,24.673,55.212,38.4179,2.350053293E+03
1689623378.1948001,24.677,55.212,38.4179,2.350052082E+03
1689623379.6133158,24.666,55.218,38.4179,2.350054591E+03
1689623381.0316503,24.673,55.219,38.4185,2.350057514E+03
1689623382.4501393,24.677,55.219,38.4185,2.350053395E+03
1689623383.8687263,24.677,55.22,38.4185,2.350053914E+03
1689623385.2872028,24.671,55.218,38.4185,2.350054191E+03
1689623386.7055936,24.68,55.215,38.4188,2.350056572E+03
1689623388.1240187,24.673,55.215,38.4188,2.350052072E+03
1689623389.5424907,24.682,55.216,38.4188,2.350054789E+03
1689623390.9607844,24.676,55.222,38.4188,2.350049493E+03
1689623392.3793395,24.671,55.22,38.4191,2.350051032E+03
1689623393.7978997,24.673,55.217,38.4191,2.350056934E+03
1689623395.216361,24.671,55.23,38.4191,2.350053109E+03
1689623396.634984,24.671,55.224,38.4191,2.350053663E+03
1689623398.0532296,24.677,55.224,38.4196,2.350054125E+03
1689623399.4721694,24.676,55.218,38.4196,2.350051009E+03
1689623400.8900635,24.676,55.225,38.4196,2.350053605E+03
1689623402.3085763,24.673,55.226,38.4196,2.350055492E+03
1689623403.7273831,24.673,55.231,38.4202,2.350050955E+03
1689623405.1458557,24.668,55.229,38.4202,2.350054589E+03
1689623406.5638971,24.673,55.231,38.4202,2.350053499E+03
1689623407.9825797,24.679,55.225,38.4202,2.350052980E+03
1689623409.400973,24.673,55.226,38.4209,2.350054576E+03
1689623410.8194938,24.676,55.223,38.4209,2.350052464E+03
1689623412.2377515,24.671,55.224,38.4209,2.350053624E+03
1689623413.6561372,24.67,55.23,38.4209,2.350054974E+03
1689623415.07486,24.676,55.229,38.4213,2.350052431E+03
1689623416.4932876,24.67,55.234,38.4213,2.350053920E+03
1689623417.911705,24.673,55.235,38.4213,2.350053816E+03
1689623419.3301253,24.679,55.234,38.4213,2.350049870E+03
1689623420.7485957,24.673,55.234,38.4218,2.350051407E+03
1689623422.166966,24.674,55.229,38.4218,2.350054003E+03
1689623423.585532,24.671,55.234,38.4218,2.350050680E+03
1689623425.0040925,24.665,55.234,38.4218,2.350052757E+03
1689623426.4224565,24.679,55.235,38.4228,2.350053143E+03
1689623427.8408623,24.671,55.231,38.4228,2.350053558E+03
1689623429.2593262,24.673,55.24,38.4228,2.350049387E+03
1689623430.6780157,24.674,55.243,38.4228,2.350052139E+03
1689623432.0963333,24.67,55.232,38.4236,2.350051025E+03
1689623433.5147393,24.682,55.235,38.4236,2.350053967E+03
1689623434.9332144,24.68,55.237,38.4236,2.350054054E+03
1689623436.351733,24.683,55.236,38.4236,2.350051423E+03
1689623437.7701266,24.676,55.237,38.424,2.350052725E+03
1689623439.1884875,24.683,55.24,38.424,2.350053538E+03
1689623440.6070182,24.682,55.24,38.424,2.350057605E+03
1689623442.0255222,24.677,55.239,38.424,2.350053971E+03
1689623443.4439237,24.677,55.237,38.4249,2.350052704E+03
1689623444.8624756,24.676,55.238,38.4249,2.350052791E+03
1689623446.2809489,24.68,55.238,38.4249,2.350052323E+03
1689623447.6994874,24.677,55.24,38.4249,2.350053327E+03
1689623449.1179264,24.679,55.237,38.4255,2.350052516E+03
1689623450.53626,24.677,55.24,38.4255,2.350051478E+03
1689623451.95479,24.68,55.23,38.4255,2.350055355E+03
1689623453.373394,24.674,55.231,38.4255,2.350046857E+03
1689623454.791657,24.685,55.23,38.4261,2.350053482E+03
1689623456.2101169,24.683,55.229,38.4261,2.350054018E+03
1689623457.6288605,24.683,55.239,38.4261,2.350053984E+03
1689623459.0470471,24.68,55.231,38.4261,2.350054537E+03
1689623460.4655042,24.676,55.234,38.4263,2.350053516E+03
1689623461.8840172,24.683,55.243,38.4263,2.350052045E+03
1689623463.3024848,24.676,55.24,38.4263,2.350052668E+03
1689623464.7208803,24.679,55.241,38.4263,2.350053256E+03
1689623466.1392791,24.682,55.238,38.4268,2.350049805E+03
1689623467.5578606,24.688,55.244,38.4268,2.350057385E+03
1689623468.976604,24.682,55.243,38.4268,2.350050601E+03
1689623470.3948088,24.676,55.243,38.4268,2.350052505E+03
1689623471.8131135,24.685,55.234,38.4273,2.350052634E+03
1689623473.2317088,24.68,55.239,38.4273,2.350050384E+03
1689623474.6502218,24.685,55.244,38.4273,2.350053673E+03
1689623476.068653,24.685,55.24,38.4273,2.350052842E+03
1689623477.4870496,24.685,55.24,38.4279,2.350054320E+03
1689623478.9054835,24.676,55.231,38.4279,2.350052935E+03
1689623480.3237903,24.677,55.242,38.4279,2.350052762E+03
1689623481.7424982,24.683,55.242,38.4279,2.350052537E+03
1689623483.16089,24.682,55.237,38.4287,2.350050494E+03
1689623484.5793521,24.683,55.243,38.4287,2.350053194E+03
1689623485.9977937,24.682,55.229,38.4287,2.350053644E+03
1689623487.4162881,24.682,55.23,38.4287,2.350053159E+03
1689623488.8346658,24.679,55.23,38.4295,2.350052281E+03
1689623490.2531877,24.679,55.228,38.4295,2.350053492E+03
1689623491.6716025,24.683,55.23,38.4295,2.350055327E+03
1689623493.0900085,24.686,55.239,38.4295,2.350051710E+03
1689623494.5086014,24.685,55.24,38.4304,2.350053614E+03
1689623495.9270163,24.68,55.231,38.4304,2.350053717E+03
1689623497.3456671,24.682,55.234,38.4304,2.350050117E+03
1689623498.7641027,24.679,55.232,38.4304,2.350057646E+03
1689623500.1823523,24.674,55.234,38.4303,2.350053581E+03
1689623501.6008742,24.683,55.235,38.4303,2.350053148E+03
1689623503.0193377,24.686,55.242,38.4303,2.350050829E+03
1689623504.437845,24.686,55.234,38.4303,2.350056593E+03
1689623505.8562374,24.686,55.234,38.4308,2.350052916E+03
1689623507.274644,24.677,55.228,38.4308,2.350054509E+03
1689623508.6930642,24.68,55.232,38.4308,2.350056032E+03
1689623510.1115463,24.686,55.241,38.4308,2.350054215E+03
1689623511.529931,24.689,55.236,38.4317,2.350052705E+03
1689623512.9483938,24.68,55.237,38.4317,2.350051563E+03
1689623514.3671854,24.689,55.235,38.4317,2.350052273E+03
1689623515.7854578,24.685,55.238,38.4317,2.350056807E+03
1689623517.2038789,24.68,55.238,38.4323,2.350050154E+03
1689623518.622485,24.686,55.228,38.4323,2.350053408E+03
1689623520.040785,24.68,55.232,38.4323,2.350048891E+03
1689623521.4592695,24.685,55.236,38.4323,2.350052422E+03
1689623522.8776472,24.676,55.23,38.433,2.350049421E+03
1689623524.2962348,24.682,55.23,38.433,2.350054198E+03
1689623525.714724,24.686,55.234,38.433,2.350049819E+03
1689623527.1332157,24.689,55.228,38.433,2.350051844E+03
1689623528.551478,24.683,55.225,38.4338,2.350052807E+03
1689623529.9703374,24.682,55.225,38.4338,2.350054036E+03
1689623531.388594,24.688,55.227,38.4338,2.350051942E+03
1689623532.806842,24.682,55.225,38.4338,2.350051353E+03
1689623534.2254176,24.689,55.229,38.4345,2.350051930E+03
1689623535.6437125,24.683,55.223,38.4345,2.350054699E+03
1689623537.062374,24.685,55.226,38.4345,2.350054699E+03
1689623538.4807928,24.688,55.226,38.4345,2.350053955E+03
1689623539.8992963,24.686,55.231,38.4351,2.350051361E+03
1689623541.317539,24.68,55.226,38.4351,2.350056969E+03
1689623542.7360287,24.685,55.228,38.4351,2.350051275E+03
1689623544.154626,24.693,55.225,38.4351,2.350057627E+03
1689623545.5731463,24.683,55.227,38.4354,2.350051754E+03
1689623546.9914868,24.689,55.219,38.4354,2.350054904E+03
1689623548.409941,24.694,55.222,38.4354,2.350052792E+03
1689623549.8283923,24.683,55.225,38.4354,2.350052273E+03
1689623551.2469513,24.688,55.224,38.4367,2.350052234E+03
1689623552.6653535,24.691,55.22,38.4367,2.350055869E+03
1689623554.0839827,24.685,55.215,38.4367,2.350053013E+03
1689623555.5022612,24.685,55.219,38.4367,2.350055990E+03
1689623556.9208438,24.685,55.228,38.4374,2.350053724E+03
1689623558.339092,24.689,55.223,38.4374,2.350054174E+03
1689623559.7575433,24.688,55.223,38.4374,2.350051630E+03
