t,ref_c,humidity,dmm_c,r_ohm
1689523907.2030149,24.28,56.786,38.2991,1.000410873E+01
1689523908.6216037,24.28,56.769,38.2991,1.000410949E+01
1689523910.0400999,24.277,56.763,38.2991,1.000410815E+01
1689523911.458496,24.274,56.749,38.2986,1.000411014E+01
1689523912.8769133,24.288,56.735,38.2986,1.000410541E+01
1689523914.2954476,24.273,56.723,38.2986,1.000411073E+01
1689523915.7139425,24.279,56.72,38.2986,1.000410756E+01
1689523917.132328,24.279,56.707,38.2985,1.000410778E+01
1689523918.5507333,24.285,56.698,38.2985,1.000411275E+01
1689523919.9692786,24.274,56.683,38.2985,1.000410609E+01
1689523921.3878229,24.279,56.673,38.2985,1.000410873E+01
1689523922.8061688,24.283,56.667,38.298,1.000410699E+01
1689523924.2246866,24.274,56.656,38.298,1.000411186E+01
1689523925.6431568,24.283,56.651,38.298,1.000410496E+01
1689523927.0616028,24.285,56.637,38.298,1.000410811E+01
1689523928.4800105,24.282,56.641,38.2981,1.000410889E+01
1689523929.8986244,24.28,56.625,38.2981,1.000410948E+01
1689523931.317044,24.285,56.618,38.2981,1.000411131E+01
1689523932.7352502,24.291,56.612,38.2981,1.000410846E+01
1689523934.153791,24.282,56.6,38.2979,1.000410816E+01
1689523935.572248,24.282,56.589,38.2979,1.000411335E+01
1689523936.9906518,24.283,56.588,38.2979,1.000410935E+01
1689523938.4093435,24.276,56.586,38.2979,1.000410357E+01
1689523939.8277326,24.285,56.574,38.2976,1.000410897E+01
1689523941.2461936,24.283,56.575,38.2976,1.000411162E+01
1689523942.6645045,24.279,56.571,38.2976,1.000411110E+01
1689523944.083009,24.282,56.564,38.2976,1.000410446E+01
1689523945.5015259,24.279,56.554,38.2974,1.000411490E+01
1689523946.9200625,24.283,56.544,38.2974,1.000410973E+01
1689523948.338354,24.283,56.541,38.2974,1.000410797E+01
1689523949.7568486,24.282,56.532,38.2974,1.000410975E+01
1689523951.1754625,24.285,56.535,38.2972,1.000411216E+01
1689523952.5937326,24.287,56.526,38.2972,1.000411377E+01
1689523954.0122428,24.282,56.519,38.2972,1.000410923E+01
1689523955.4307477,24.288,56.514,38.2972,1.000410982E+01
1689523956.8490326,24.277,56.512,38.297,1.000411330E+01
1689523958.2675886,24.287,56.505,38.297,1.000411308E+01
1689523959.68604,24.288,56.502,38.297,1.000411045E+01
1689523961.1045637,24.288,56.507,38.297,1.000411216E+01
1689523962.522865,24.282,56.496,38.2962,1.000410759E+01
1689523963.9413853,24.279,56.5,38.2962,1.000411293E+01
1689523965.3600101,24.287,56.488,38.2962,1.000411517E+01
1689523966.778441,24.285,56.487,38.2962,1.000411073E+01
1689523968.1967587,24.283,56.488,38.2957,1.000410617E+01
1689523969.6152387,24.285,56.483,38.2957,1.000411279E+01
1689523971.0337324,24.287,56.472,38.2957,1.000410827E+01
1689523972.452306,24.277,56.475,38.2957,1.000410907E+01
1689523973.8705277,24.288,56.473,38.2954,1.000410802E+01
1689523975.289053,24.29,56.473,38.2954,1.000410978E+01
1689523976.707604,24.288,56.465,38.2954,1.000411089E+01
1689523978.1260781,24.282,56.457,38.2954,1.000410619E+01
1689523979.5444326,24.288,56.459,38.295,1.000410621E+01
1689523980.9629006,24.282,56.454,38.295,1.000410836E+01
1689523982.3813848,24.283,56.45,38.295,1.000411212E+01
1689523983.7999194,24.291,56.449,38.295,1.000410739E+01
1689523985.21823,24.287,56.446,38.2946,1.000410342E+01
1689523986.636797,24.282,56.443,38.2946,1.000411132E+01
1689523988.0553236,24.285,56.44,38.2946,1.000410614E+01
1689523989.4737208,24.282,56.444,38.2946,1.000410333E+01
1689523990.8922014,24.28,56.446,38.2946,1.000411277E+01
1689523992.3107018,24.28,56.442,38.2946,1.000410897E+01
1689523993.7291849,24.285,56.436,38.2946,1.000411240E+01
1689523995.1474855,24.29,56.431,38.2946,1.000410694E+01
1689523996.5660532,24.282,56.43,38.2942,1.000410765E+01
1689523997.9845376,24.287,56.426,38.2942,1.000411109E+01
1689523999.4028566,24.285,56.422,38.2942,1.000410500E+01
1689524000.821381,24.291,56.423,38.2942,1.000410484E+01
1689524002.239847,24.29,56.425,38.2938,1.000410748E+01
1689524003.6583002,24.287,56.423,38.2938,1.000411440E+01
1689524005.0768132,24.287,56.413,38.2938,1.000411421E+01
1689524006.4951215,24.282,56.422,38.2938,1.000411167E+01
1689524007.9138544,24.283,56.417,38.2933,1.000411322E+01
1689524009.3320467,24.293,56.411,38.2933,1.000411977E+01
1689524010.7505367,24.287,56.413,38.2933,1.000410992E+01
1689524012.1689754,24.288,56.412,38.2933,1.000410934E+01
1689524013.5873775,24.283,56.416,38.2929,1.000411428E+01
1689524015.0058851,24.28,56.411,38.2929,1.000411627E+01
1689524016.4242616,24.285,56.402,38.2929,1.000411094E+01
1689524017.8429034,24.287,56.402,38.2929,1.000410999E+01
1689524019.2614033,24.288,56.396,38.2926,1.000410959E+01
1689524020.6797106,24.285,56.396,38.2926,1.000411131E+01
1689524022.098262,24.287,56.398,38.2926,1.000411260E+01
1689524023.5167644,24.282,56.389,38.2926,1.000411053E+01
1689524024.9352787,24.293,56.392,38.2921,1.000410970E+01
1689524026.3535757,24.288,56.395,38.2921,1.000411344E+01
1689524027.7720516,24.285,56.394,38.2921,1.000411347E+01
1689524029.1903892,24.285,56.392,38.2921,1.000411125E+01
1689524030.6089654,24.285,56.391,38.2917,1.000410960E+01
1689524032.0274436,24.28,56.392,38.2917,1.000411729E+01
1689524033.4457972,24.293,56.389,38.2917,1.000411618E+01
1689524034.8643355,24.287,56.388,38.2917,1.000411011E+01
1689524036.2827468,24.288,56.386,38.2916,1.000411074E+01
1689524037.7010872,24.293,56.388,38.2916,1.000410810E+01
1689524039.119551,24.29,56.378,38.2916,1.000411070E+01
1689524040.5382476,24.29,56.383,38.2916,1.000411021E+01
1689524041.9565768,24.29,56.381,38.2914,1.000411286E+01
1689524043.3749816,24.291,56.38,38.2914,1.000411843E+01
1689524044.7935956,24.29,56.376,38.2914,1.000411754E+01
1689524046.2119455,24.293,56.372,38.2914,1.000410683E+01
1689524047.6304438,24.288,56.374,38.2908,1.000411309E+01
1689524049.0487664,24.283,56.37,38.2908,1.000411755E+01
1689524050.4672914,24.297,56.374,38.2908,1.000410933E+01
1689524051.8857815,24.291,56.368,38.2908,1.000410916E+01
1689524053.30411,24.282,56.372,38.2904,1.000410951E+01
1689524054.722601,24.288,56.375,38.2904,1.000411261E+01
1689524056.141139,24.294,56.364,38.2904,1.000411473E+01
1689524057.5596461,24.291,56.366,38.2904,1.000410534E+01
1689524058.9780378,24.291,56.364,38.2901,1.000410718E+01
1689524060.3965764,24.288,56.366,38.2901,1.000411213E+01
1689524061.8149328,24.294,56.366,38.2901,1.000410909E+01
1689524063.233423,24.288,56.363,38.2901,1.000411065E+01
1689524064.6520073,24.287,56.36,38.2896,1.000410558E+01
1689524066.0703263,24.287,56.357,38.2896,1.000411286E+01
1689524067.4888015,24.294,56.355,38.2896,1.000411718E+01
1689524068.907275,24.287,56.354,38.2896,1.000411348E+01
1689524070.32568,24.3,56.358,38.2892,1.000410788E+01
1689524071.7441697,24.287,56.36,38.2892,1.000411457E+01
1689524073.162701,24.296,56.355,38.2892,1.000410767E+01
1689524074.5811129,24.29,56.352,38.2892,1.000411049E+01
1689524075.9994488,24.297,56.355,38.2886,1.000411188E+01
1689524077.4180596,24.29,56.35,38.2886,1.000411194E+01
1689524078.8365035,24.285,56.352,38.2886,1.000411321E+01
1689524080.255017,24.29,56.357,38.2886,1.000410946E+01
1689524081.6734135,24.294,56.351,38.2882,1.000411130E+01
1689524083.0918744,24.293,56.349,38.2882,1.000411602E+01
1689524084.5104108,24.291,56.353,38.2882,1.000411118E+01
1689524085.9289534,24.285,56.355,38.2882,1.000411080E+01
1689524087.347165,24.283,56.346,38.2875,1.000410822E+01
1689524088.7657633,24.287,56.346,38.2875,1.000411120E+01
1689524090.1841857,24.29,56.341,38.2875,1.000410685E+01
1689524091.6027484,24.296,56.342,38.2875,1.000410602E+01
1689524093.0211003,24.303,56.354,38.2873,1.000410872E+01
1689524094.4397538,24.287,56.35,38.2873,1.000412039E+01
1689524095.8579357,24.288,56.342,38.2873,1.000410849E+01
1689524097.2763638,24.29,56.346,38.2873,1.000410806E+01
1689524098.694912,24.288,56.343,38.287,1.000410927E+01
1689524100.1134431,24.285,56.35,38.287,1.000411398E+01
1689524101.5318744,24.288,56.344,38.287,1.000411379E+01
1689524102.950206,24.294,56.345,38.287,1.000411087E+01
1689524104.3686829,24.293,56.34,38.2868,1.000411085E+01
1689524105.7871938,24.297,56.346,38.2868,1.000411487E+01
1689524107.205797,24.297,56.344,38.2868,1.000411808E+01
1689524108.6241326,24.293,56.342,38.2868,1.000411123E+01
1689524110.0426264,24.285,56.341,38.2864,1.000410912E+01
1689524111.461119,24.3,56.337,38.2864,1.000411280E+01
1689524112.8794818,24.297,56.341,38.2864,1.000411018E+01
1689524114.2978787,24.293,56.332,38.2864,1.000411219E+01
1689524115.716442,24.293,56.335,38.2858,1.000410907E+01
1689524117.1350033,24.3,56.334,38.2858,1.000411401E+01
1689524118.5533278,24.293,56.339,38.2858,1.000411714E+01
1689524119.9717402,24.29,56.338,38.2858,1.000411319E+01
1689524121.390258,24.293,56.337,38.2859,1.000411066E+01
1689524122.8087513,24.29,56.339,38.2859,1.000411413E+01
1689524124.2271018,24.3,56.337,38.2859,1.000411775E+01
1689524125.6456795,24.299,56.337,38.2859,1.000410976E+01
1689524127.0640903,24.299,56.343,38.2857,1.000411365E+01
1689524128.482447,24.293,56.338,38.2857,1.000411604E+01
1689524129.9009435,24.291,56.331,38.2857,1.000411882E+01
1689524131.31922,24.283,56.333,38.2857,1.000410184E+01
1689524132.7378845,24.293,56.34,38.2856,1.000410984E+01
1689524134.1563604,24.294,56.335,38.2856,1.000411413E+01
1689524135.5749102,24.299,56.337,38.2856,1.000411168E+01
1689524136.993131,24.294,56.337,38.2856,1.000410977E+01
1689524138.4116464,24.296,56.332,38.2853,1.000410760E+01
1689524139.8301814,24.293,56.34,38.2853,1.000411393E+01
1689524141.2487419,24.288,56.335,38.2853,1.000411282E+01
1689524142.6669657,24.296,56.339,38.2853,1.000411126E+01
1689524144.0855532,24.291,56.331,38.2849,1.000411328E+01
1689524145.5042207,24.288,56.333,38.2849,1.000411531E+01
1689524146.9225502,24.293,56.334,38.2849,1.000411686E+01
1689524148.3408968,24.294,56.335,38.2849,1.000410778E+01
1689524149.7593927,24.294,56.332,38.2845,1.000410689E+01
1689524151.177952,24.294,56.339,38.2845,1.000411501E+01
1689524152.5961862,24.303,56.334,38.2845,1.000411122E+01
1689524154.014687,24.288,56.328,38.2845,1.000410829E+01
1689524155.4332135,24.293,56.344,38.2841,1.000411352E+01
1689524156.8515108,24.296,56.331,38.2841,1.000411479E+01
1689524158.2701223,24.29,56.33,38.2841,1.000411368E+01
1689524159.6887984,24.3,56.338,38.2841,1.000410980E+01
1689524161.1070282,24.291,56.331,38.2839,1.000411180E+01
1689524162.5255575,24.296,56.33,38.2839,1.000411325E+01
1689524163.9440525,24.296,56.331,38.2839,1.000410966E+01
1689524165.362456,24.3,56.322,38.2839,1.000411055E+01
1689524166.7809105,24.287,56.333,38.2833,1.000411416E+01
1689524168.1992903,24.291,56.329,38.2833,1.000411427E+01
1689524169.6177,24.299,56.331,38.2833,1.000411297E+01
1689524171.036245,24.293,56.326,38.2833,1.000410415E+01
1689524172.4546406,24.296,56.332,38.2832,1.000411254E+01
1689524173.8731415,24.299,56.327,38.2832,1.000411294E+01
1689524175.2915697,24.29,56.317,38.2832,1.000411178E+01
1689524176.709992,24.293,56.322,38.2832,1.000410916E+01
1689524178.1285627,24.305,56.328,38.2831,1.000410839E+01
1689524179.5470202,24.297,56.325,38.2831,1.000411263E+01
1689524180.9653955,24.305,56.328,38.2831,1.000411327E+01
1689524182.3838015,24.29,56.327,38.2831,1.000410918E+01
1689524183.802346,24.294,56.319,38.2828,1.000410419E+01
1689524185.2209096,24.296,56.319,38.2828,1.000411125E+01
1689524186.6391437,24.3,56.323,38.2828,1.000410789E+01
1689524188.0578818,24.294,56.33,38.2828,1.000410747E+01
1689524189.4763658,24.296,56.328,38.283,1.000410677E+01
1689524190.894867,24.305,56.322,38.283,1.000410679E+01
1689524192.3129468,24.287,56.319,38.283,1.000410916E+01
1689524193.731731,24.293,56.319,38.283,1.000410806E+01
1689524195.1501503,24.308,56.322,38.2827,1.000410328E+01
1689524196.5683331,24.296,56.32,38.2827,1.000410629E+01
1689524197.98689,24.297,56.325,38.2827,1.000411123E+01
1689524199.4053013,24.3,56.32,38.2827,1.000410330E+01
1689524200.823664,24.296,56.313,38.2828,1.000410351E+01
1689524202.2422116,24.297,56.319,38.2828,1.000411310E+01
1689524203.660665,24.303,56.323,38.2828,1.000411204E+01
1689524205.0792725,24.294,56.315,38.2828,1.000410541E+01
1689524206.497488,24.294,56.322,38.2824,1.000410711E+01
1689524207.9159718,24.296,56.32,38.2824,1.000411182E+01
1689524209.3345716,24.293,56.319,38.2824,1.000410855E+01
1689524210.7528207,24.299,56.31,38.2824,1.000410537E+01
1689524212.1713164,24.303,56.317,38.282,1.000410966E+01
1689524213.5898373,24.302,56.322,38.282,1.000411000E+01
1689524215.008186,24.299,56.317,38.282,1.000411091E+01
1689524216.4266975,24.309,56.314,38.282,1.000410586E+01
1689524217.845491,24.296,56.313,38.282,1.000410640E+01
1689524219.2636185,24.297,56.31,38.282,1.000411105E+01
1689524220.6821449,24.294,56.319,38.282,1.000410816E+01
1689524222.1006238,24.302,56.313,38.282,1.000410689E+01
1689524223.5193713,24.294,56.315,38.2821,1.000410670E+01
1689524224.9374206,24.303,56.318,38.2821,1.000410891E+01
1689524226.355918,24.3,56.319,38.2821,1.000411038E+01
1689524227.7743824,24.3,56.315,38.2821,1.000410880E+01
1689524229.1928375,24.299,56.313,38.2818,1.000411080E+01
1689524230.6112792,24.287,56.313,38.2818,1.000411597E+01
1689524232.03007,24.306,56.32,38.2818,1.000411116E+01
1689524233.4480894,24.306,56.319,38.2818,1.000410519E+01
1689524234.8666763,24.305,56.315,38.2818,1.000411108E+01
1689524236.285117,24.303,56.314,38.2818,1.000411747E+01
1689524237.703568,24.302,56.314,38.2818,1.000411372E+01
1689524239.1220534,24.291,56.315,38.2818,1.000410792E+01
1689524240.5405447,24.311,56.317,38.2813,1.000411205E+01
1689524241.9588244,24.302,56.316,38.2813,1.000410997E+01
1689524243.3773153,24.302,56.318,38.2813,1.000410904E+01
1689524244.7959032,24.305,56.318,38.2813,1.000411155E+01
1689524246.2143211,24.3,56.316,38.2811,1.000411449E+01
1689524247.6326168,24.302,56.318,38.2811,1.000411151E+01
1689524249.0512087,24.299,56.316,38.2811,1.000411933E+01
1689524250.4698126,24.302,56.318,38.2811,1.000411076E+01
1689524251.8879738,24.299,56.316,38.2807,1.000411299E+01
1689524253.3066547,24.308,56.319,38.2807,1.000411637E+01
1689524254.72501,24.3,56.32,38.2807,1.000411435E+01
1689524256.1432407,24.297,56.323,38.2807,1.000410937E+01
1689524257.5618885,24.309,56.315,38.2809,1.000411273E+01
1689524258.9804194,24.305,56.317,38.2809,1.000411582E+01
1689524260.3987298,24.3,56.325,38.2809,1.000411202E+01
1689524261.8171966,24.3,56.318,38.2809,1.000410838E+01
1689524263.235685,24.302,56.318,38.2813,1.000411545E+01
1689524264.6541624,24.302,56.32,38.2813,1.000411749E+01
1689524266.07262,24.294,56.316,38.2813,1.000411342E+01
1689524267.4911084,24.294,56.317,38.2813,1.000410784E+01
1689524268.9095783,24.3,56.318,38.2812,1.000410617E+01
1689524270.3278904,24.305,56.318,38.2812,1.000412022E+01
1689524271.7464085,24.296,56.314,38.2812,1.000411030E+01
1689524273.1648617,24.306,56.314,38.2812,1.000411051E+01
1689524274.5832636,24.302,56.316,38.2811,1.000411450E+01
1689524276.0017078,24.306,56.316,38.2811,1.000411402E+01
1689524277.4201694,24.303,56.318,38.2811,1.000411466E+01
1689524278.8385413,24.305,56.311,38.2811,1.000411990E+01
1689524280.257118,24.314,56.308,38.2813,1.000411586E+01
1689524281.6756718,24.3,56.311,38.2813,1.000412012E+01
1689524283.0940368,24.3,56.314,38.2813,1.000411176E+01
1689524284.5125387,24.303,56.317,38.2813,1.000411255E+01
1689524285.9310057,24.3,56.314,38.2812,1.000411117E+01
1689524287.3494122,24.305,56.318,38.2812,1.000411551E+01
1689524288.7678962,24.308,56.319,38.2812,1.000411618E+01
1689524290.1862974,24.306,56.321,38.2812,1.000411445E+01
1689524291.6047823,24.303,56.311,38.2813,1.000411524E+01
1689524293.0232267,24.303,56.314,38.2813,1.000411967E+01
1689524294.441615,24.305,56.314,38.2813,1.000411893E+01
1689524295.8601186,24.306,56.316,38.2813,1.000411383E+01
1689524297.2787676,24.308,56.317,38.2816,1.000411411E+01
1689524298.6970704,24.306,56.317,38.2816,1.000412020E+01
1689524300.1155856,24.299,56.309,38.2816,1.000411190E+01
1689524301.5338151,24.303,56.32,38.2816,1.000411380E+01
1689524302.9522636,24.297,56.32,38.2819,1.000411440E+01
1689524304.3710372,24.305,56.316,38.2819,1.000411639E+01
1689524305.7892816,24.305,56.316,38.2819,1.000411213E+01
1689524307.2076025,24.306,56.314,38.2819,1.000411069E+01
1689524308.6261213,24.303,56.325,38.2822,1.000411671E+01
1689524310.044782,24.3,56.315,38.2822,1.000411735E+01
1689524311.4630146,24.308,56.32,38.2822,1.000411591E+01
1689524312.8815737,24.308,56.315,38.2822,1.000411050E+01
1689524314.3000193,24.313,56.311,38.2824,1.000411904E+01
1689524315.7183683,24.303,56.314,38.2824,1.000411946E+01
1689524317.1369755,24.302,56.317,38.2824,1.000411375E+01
1689524318.5553808,24.303,56.315,38.2824,1.000410843E+01
1689524319.974041,24.305,56.318,38.2829,1.000411091E+01
1689524321.3923254,24.308,56.318,38.2829,1.000411191E+01
1689524322.8108234,24.303,56.313,38.2829,1.000411612E+01
1689524324.2292397,24.311,56.318,38.2829,1.000411213E+01
1689524325.647643,24.3,56.315,38.2833,1.000411199E+01
1689524327.066019,24.303,56.318,38.2833,1.000411756E+01
1689524328.4846554,24.296,56.318,38.2833,1.000411531E+01
1689524329.9029,24.303,56.323,38.2833,1.000411323E+01
1689524331.3214786,24.309,56.321,38.2833,1.000411837E+01
1689524332.7399366,24.305,56.31,38.2833,1.000411360E+01
1689524334.1583729,24.302,56.318,38.2833,1.000411624E+01
1689524335.5767107,24.305,56.32,38.2833,1.000411324E+01
1689524336.9952097,24.306,56.326,38.2841,1.000411626E+01
1689524338.413788,24.308,56.319,38.2841,1.000411705E+01
1689524339.8321638,24.309,56.322,38.2841,1.000411475E+01
1689524341.2505856,24.305,56.32,38.2841,1.000411290E+01
1689524342.6690502,24.305,56.325,38.2844,1.000411300E+01
1689524344.0875134,24.309,56.33,38.2844,1.000411535E+01
1689524345.5060055,24.309,56.326,38.2844,1.000411203E+01
1689524346.9247456,24.306,56.32,38.2844,1.000411081E+01
1689524348.342912,24.306,56.32,38.2845,1.000410911E+01
1689524349.7613735,24.308,56.327,38.2845,1.000411524E+01
1689524351.1798797,24.311,56.321,38.2845,1.000411251E+01
1689524352.5984018,24.311,56.322,38.2845,1.000410978E+01
1689524354.0168962,24.303,56.322,38.285,1.000411583E+01
1689524355.4351854,24.311,56.319,38.285,1.000411481E+01
1689524356.8537564,24.309,56.323,38.285,1.000411665E+01
1689524358.2720637,24.297,56.328,38.285,1.000411266E+01
1689524359.6906593,24.309,56.323,38.2851,1.000412026E+01
1689524361.1089976,24.306,56.322,38.2851,1.000411575E+01
1689524362.527356,24.311,56.323,38.2851,1.000411403E+01
1689524363.9458516,24.299,56.326,38.2851,1.000411165E+01
1689524365.364497,24.308,56.322,38.2855,1.000411861E+01
1689524366.7828474,24.308,56.326,38.2855,1.000411844E+01
1689524368.2012663,24.306,56.326,38.2855,1.000411490E+01
1689524369.6198187,24.305,56.328,38.2855,1.000411484E+01
1689524371.038188,24.306,56.323,38.2862,1.000411415E+01
1689524372.456647,24.305,56.322,38.2862,1.000411693E+01
1689524373.8750627,24.316,56.325,38.2862,1.000411337E+01
1689524375.293552,24.302,56.331,38.2862,1.000411314E+01
1689524376.7119145,24.303,56.323,38.2862,1.000411372E+01
1689524378.130474,24.309,56.319,38.2862,1.000411736E+01
1689524379.5490205,24.313,56.323,38.2862,1.000411756E+01
1689524380.9672668,24.306,56.329,38.2862,1.000411200E+01
1689524382.385741,24.311,56.326,38.2865,1.000411904E+01
1689524383.8042564,24.306,56.328,38.2865,1.000411453E+01
1689524385.2228756,24.313,56.325,38.2865,1.000411817E+01
1689524386.6411135,24.313,56.329,38.2865,1.000411678E+01
1689524388.0598626,24.309,56.332,38.2869,1.000411252E+01
1689524389.4780908,24.309,56.325,38.2869,1.000411814E+01
1689524390.8964748,24.306,56.322,38.2869,1.000411652E+01
1689524392.314952,24.316,56.331,38.2869,1.000411801E+01
1689524393.7335489,24.311,56.321,38.2876,1.000411741E+01
1689524395.1517107,24.309,56.327,38.2876,1.000411733E+01
1689524396.5703003,24.319,56.327,38.2876,1.000411709E+01
1689524397.9887311,24.309,56.337,38.2876,1.000411420E+01
1689524399.4073777,24.308,56.33,38.2881,1.000411517E+01
1689524400.825569,24.308,56.328,38.2881,1.000411988E+01
1689524402.2441413,24.309,56.332,38.2881,1.000411942E+01
1689524403.6627448,24.314,56.329,38.2881,1.000411297E+01
1689524405.0810912,24.317,56.329,38.2891,1.000411475E+01
1689524406.4994783,24.313,56.332,38.2891,1.000411569E+01
1689524407.9180532,24.308,56.329,38.2891,1.000412267E+01
1689524409.3364775,24.306,56.334,38.2891,1.000411573E+01
1689524410.75489,24.311,56.335,38.2896,1.000412064E+01
1689524412.1733842,24.306,56.335,38.2896,1.000411793E+01
1689524413.5919561,24.317,56.335,38.2896,1.000412020E+01
1689524415.010202,24.303,56.33,38.2896,1.000411828E+01
1689524416.4286535,24.311,56.332,38.2899,1.000412114E+01
1689524417.8471706,24.311,56.34,38.2899,1.000412726E+01
1689524419.2656624,24.309,56.334,38.2899,1.000411984E+01
1689524420.6841183,24.305,56.332,38.2899,1.000412297E+01
1689524422.102488,24.309,56.342,38.2907,1.000411986E+01
1689524423.520991,24.311,56.333,38.2907,1.000412218E+01
1689524424.9394736,24.317,56.331,38.2907,1.000412104E+01
1689524426.3579893,24.316,56.339,38.2907,1.000411654E+01
1689524427.7764022,24.309,56.331,38.2916,1.000412096E+01
1689524429.1948705,24.305,56.326,38.2916,1.000412202E+01
1689524430.6132693,24.313,56.333,38.2916,1.000411941E+01
1689524432.0317898,24.313,56.331,38.2916,1.000412046E+01
1689524433.4501495,24.314,56.335,38.2922,1.000412191E+01
1689524434.8687005,24.313,56.342,38.2922,1.000411942E+01
1689524436.2869885,24.313,56.337,38.2922,1.000412069E+01
1689524437.7055745,24.313,56.333,38.2922,1.000412123E+01
1689524439.1239526,24.316,56.341,38.2931,1.000412124E+01
1689524440.5424023,24.313,56.339,38.2931,1.000412076E+01
1689524441.9608781,24.311,56.338,38.2931,1.000412094E+01
1689524443.379284,24.313,56.338,38.2931,1.000412297E+01
1689524444.7978961,24.313,56.331,38.2938,1.000411582E+01
1689524446.2161689,24.32,56.333,38.2938,1.000412607E+01
1689524447.6348739,24.314,56.34,38.2938,1.000412092E+01
1689524449.0531957,24.314,56.341,38.2938,1.000412211E+01
1689524450.4718463,24.313,56.34,38.2948,1.000411598E+01
1689524451.8900082,24.308,56.338,38.2948,1.000412605E+01
1689524453.3086498,24.323,56.343,38.2948,1.000412392E+01
1689524454.726872,24.322,56.34,38.2948,1.000411939E+01
1689524456.1453643,24.309,56.341,38.2956,1.000412265E+01
1689524457.5637825,24.316,56.343,38.2956,1.000412142E+01
1689524458.982293,24.323,56.34,38.2956,1.000411803E+01
1689524460.4006422,24.313,56.344,38.2956,1.000412127E+01
1689524461.8192267,24.316,56.341,38.2957,1.000411891E+01
1689524463.237915,24.314,56.34,38.2957,1.000412400E+01
1689524464.6561186,24.311,56.339,38.2957,1.000411550E+01
1689524466.0746288,24.313,56.342,38.2957,1.000411879E+01
1689524467.4930854,24.311,56.349,38.2967,1.000411984E+01
1689524468.9116268,24.317,56.345,38.2967,1.000412249E+01
1689524470.3300548,24.319,56.34,38.2967,1.000411738E+01
1689524471.7484527,24.32,56.335,38.2967,1.000411804E+01
1689524473.167105,24.319,56.339,38.2974,1.000411851E+01
1689524474.5854173,24.317,56.345,38.2974,1.000412172E+01
1689524476.0038538,24.314,56.346,38.2974,1.000412158E+01
1689524477.4223437,24.319,56.344,38.2974,1.000411386E+01
1689524478.840962,24.311,56.344,38.2981,1.000411405E+01
1689524480.2591898,24.319,56.345,38.2981,1.000412052E+01
1689524481.6777074,24.308,56.349,38.2981,1.000412009E+01
1689524483.0962281,24.314,56.351,38.2981,1.000411803E+01
1689524484.5148246,24.317,56.345,38.2993,1.000411217E+01
1689524485.9330356,24.316,56.343,38.2993,1.000411997E+01
1689524487.3516047,24.317,56.349,38.2993,1.000412259E+01
1689524488.7700367,24.316,56.35,38.2993,1.000411626E+01
1689524490.188379,24.322,56.353,38.2997,1.000411672E+01
1689524491.6068842,24.313,56.356,38.2997,1.000412016E+01
1689524493.025381,24.32,56.345,38.2997,1.000412178E+01
1689524494.4437585,24.314,56.347,38.2997,1.000411564E+01
1689524495.8622334,24.316,56.347,38.3007,1.000412025E+01
1689524497.2807748,24.316,56.343,38.3007,1.000411727E+01
1689524498.699123,24.313,56.347,38.3007,1.000411723E+01
1689524500.1175551,24.316,56.349,38.3007,1.000412113E+01
1689524501.5360637,24.314,56.353,38.3017,1.000411641E+01
1689524502.9545841,24.316,56.355,38.3017,1.000411880E+01
1689524504.3728743,24.316,56.351,38.3017,1.000411343E+01
