t,ref_c,humidity,dmm_c,r_ohm
1689645079.3826206,25.535,52.452,37.972,9.998322350E+03
1689645080.801033,25.537,52.456,37.972,9.998325569E+03
1689645082.2193885,25.537,52.453,37.972,9.998326105E+03
1689645083.6379614,25.528,52.449,37.9709,9.998320232E+03
1689645085.0563989,25.529,52.448,37.9709,9.998321409E+03
1689645086.4749174,25.534,52.448,37.9709,9.998318155E+03
1689645087.8931134,25.526,52.45,37.9709,9.998323417E+03
1689645089.3117397,25.534,52.454,37.9703,9.998327600E+03
1689645090.7301824,25.529,52.449,37.9703,9.998323827E+03
1689645092.1487105,25.535,52.451,37.9703,9.998321560E+03
1689645093.5669725,25.534,52.454,37.9703,9.998320366E+03
1689645094.9854252,25.531,52.454,37.9693,9.998318906E+03
1689645096.4039237,25.534,52.45,37.9693,9.998315479E+03
1689645097.8225708,25.529,52.45,37.9693,9.998322783E+03
1689645099.2408378,25.532,52.451,37.9693,9.998328027E+03
1689645100.659418,25.532,52.454,37.9686,9.998322615E+03
1689645102.0778716,25.532,52.459,37.9686,9.998319724E+03
1689645103.4962394,25.531,52.453,37.9686,9.998316869E+03
1689645104.914696,25.535,52.446,37.9686,9.998322736E+03
1689645106.333118,25.538,52.453,37.9681,9.998321918E+03
1689645107.7515728,25.532,52.458,37.9681,9.998327491E+03
1689645109.1701381,25.537,52.461,37.9681,9.998323043E+03
1689645110.5886564,25.534,52.451,37.9681,9.998326747E+03
1689645112.007084,25.541,52.461,37.9673,9.998321895E+03
1689645113.4257166,25.528,52.458,37.9673,9.998323175E+03
1689645114.8439093,25.531,52.459,37.9673,9.998320891E+03
1689645116.262354,25.531,52.456,37.9673,9.998325252E+03
1689645117.680762,25.532,52.463,37.9667,9.998328830E+03
1689645119.099293,25.529,52.458,37.9667,9.998329799E+03
1689645120.5177045,25.534,52.458,37.9667,9.998326666E+03
1689645121.9362245,25.54,52.455,37.9667,9.998325524E+03
1689645123.3545566,25.537,52.465,37.9662,9.998322763E+03
1689645124.7728631,25.528,52.462,37.9662,9.998322936E+03
1689645126.1914382,25.535,52.458,37.9662,9.998324979E+03
1689645127.6099634,25.534,52.459,37.9662,9.998328405E+03
1689645129.0284214,25.532,52.459,37.9659,9.998324900E+03
1689645130.4467485,25.529,52.461,37.9659,9.998326215E+03
1689645131.865263,25.534,52.458,37.9659,9.998323515E+03
1689645133.2838063,25.531,52.448,37.9659,9.998321957E+03
1689645134.7022455,25.534,52.455,37.9657,9.998323387E+03
1689645136.12059,25.528,52.459,37.9657,9.998325499E+03
1689645137.5390863,25.535,52.452,37.9657,9.998325291E+03
1689645138.957588,25.534,52.458,37.9657,9.998325914E+03
1689645140.3761525,25.54,52.462,37.9654,9.998323199E+03
1689645141.7944064,25.531,52.46,37.9654,9.998319997E+03
1689645143.2129095,25.534,52.46,37.9654,9.998321433E+03
1689645144.6315157,25.538,52.46,37.9654,9.998325916E+03
1689645146.0499337,25.529,52.455,37.9648,9.998322912E+03
1689645147.4682374,25.531,52.465,37.9648,9.998328987E+03
1689645148.886781,25.54,52.464,37.9648,9.998328243E+03
1689645150.3052297,25.524,52.462,37.9648,9.998322272E+03
1689645151.7237868,25.532,52.459,37.9642,9.998320030E+03
1689645153.1420763,25.534,52.459,37.9642,9.998322938E+03
1689645154.5605726,25.531,52.461,37.9642,9.998320100E+03
1689645155.9790726,25.531,52.461,37.9642,9.998326244E+03
1689645157.397628,25.528,52.471,37.9637,9.998325637E+03
1689645158.8160684,25.538,52.46,37.9637,9.998323353E+03
1689645160.2347124,25.535,52.464,37.9637,9.998321293E+03
1689645161.6529706,25.529,52.464,37.9637,9.998321120E+03
1689645163.0715,25.535,52.464,37.9636,9.998321402E+03
1689645164.4897497,25.534,52.464,37.9636,9.998322492E+03
1689645165.9084795,25.541,52.466,37.9636,9.998327303E+03
1689645167.3267744,25.529,52.463,37.9636,9.998327823E+03
1689645168.7451456,25.532,52.454,37.9632,9.998326120E+03
1689645170.1635969,25.534,52.467,37.9632,9.998326709E+03
1689645171.5820613,25.529,52.464,37.9632,9.998321620E+03
1689645173.0006776,25.534,52.466,37.9632,9.998318782E+03
1689645174.4189904,25.541,52.468,37.9627,9.998326970E+03
1689645175.8373733,25.537,52.467,37.9627,9.998332076E+03
1689645177.255834,25.532,52.465,37.9627,9.998326243E+03
1689645178.6743784,25.534,52.46,37.9627,9.998327074E+03
1689645180.0929093,25.528,52.461,37.9624,9.998325229E+03
1689645181.5112479,25.529,52.461,37.9624,9.998324814E+03
1689645182.92995,25.531,52.46,37.9624,9.998321906E+03
1689645184.3483567,25.532,52.462,37.9624,9.998329573E+03
1689645185.7665324,25.529,52.453,37.9624,9.998330118E+03
1689645187.1851072,25.532,52.463,37.9624,9.998328612E+03
1689645188.6035247,25.537,52.468,37.9624,9.998325307E+03
1689645190.022076,25.54,52.465,37.9624,9.998325238E+03
1689645191.440383,25.537,52.464,37.9616,9.998327472E+03
1689645192.8588696,25.534,52.464,37.9616,9.998327316E+03
1689645194.2773438,25.535,52.465,37.9616,9.998330449E+03
1689645195.6959016,25.538,52.463,37.9616,9.998330864E+03
1689645197.1143777,25.538,52.465,37.9616,9.998327583E+03
1689645198.5327444,25.531,52.468,37.9616,9.998323637E+03
1689645199.9512403,25.538,52.464,37.9616,9.998326977E+03
1689645201.369727,25.534,52.465,37.9616,9.998329088E+03
1689645202.7882316,25.532,52.466,37.9614,9.998331035E+03
1689645204.2065208,25.537,52.466,37.9614,9.998331104E+03
1689645205.6250334,25.534,52.466,37.9614,9.998329079E+03
1689645207.043719,25.54,52.466,37.9614,9.998326327E+03
1689645208.461922,25.537,52.463,37.9615,9.998322496E+03
1689645209.8804247,25.532,52.462,37.9615,9.998323725E+03
1689645211.299094,25.531,52.463,37.9615,9.998327515E+03
1689645212.7174091,25.531,52.458,37.9615,9.998330561E+03
1689645214.135984,25.54,52.463,37.9611,9.998329132E+03
1689645215.55438,25.532,52.47,37.9611,9.998331866E+03
1689645216.9726865,25.534,52.462,37.9611,9.998325722E+03
1689645218.3912284,25.537,52.466,37.9611,9.998325186E+03
1689645219.8095288,25.534,52.463,37.9609,9.998324230E+03
1689645221.2281263,25.532,52.464,37.9609,9.998330201E+03
1689645222.646553,25.537,52.465,37.9609,9.998330080E+03
1689645224.0650842,25.535,52.464,37.9609,9.998334077E+03
1689645225.4833667,25.535,52.465,37.9604,9.998324833E+03
1689645226.9019418,25.535,52.466,37.9604,9.998326391E+03
1689645228.3203983,25.531,52.465,37.9604,9.998324591E+03
1689645229.7388813,25.531,52.461,37.9604,9.998328121E+03
1689645231.1572626,25.535,52.467,37.9599,9.998334831E+03
1689645232.5757637,25.537,52.472,37.9599,9.998330210E+03
1689645233.994186,25.541,52.467,37.9599,9.998328393E+03
1689645235.4127417,25.534,52.468,37.9599,9.998325987E+03
1689645236.8310869,25.534,52.468,37.9597,9.998329514E+03
1689645238.2495573,25.532,52.472,37.9597,9.998324979E+03
1689645239.6681302,25.537,52.465,37.9597,9.998334325E+03
1689645241.0866039,25.538,52.468,37.9597,9.998335762E+03
1689645242.5049207,25.535,52.468,37.9597,9.998332601E+03
1689645243.9236498,25.535,52.473,37.9597,9.998331217E+03
1689645245.3419235,25.535,52.475,37.9597,9.998324380E+03
1689645246.760482,25.531,52.472,37.9597,9.998327859E+03
1689645248.1789498,25.537,52.472,37.9595,9.998330582E+03
1689645249.5972505,25.537,52.474,37.9595,9.998330946E+03
1689645251.0157866,25.541,52.473,37.9595,9.998332659E+03
1689645252.4343686,25.541,52.475,37.9595,9.998330513E+03
1689645253.8524961,25.534,52.465,37.9596,9.998324600E+03
1689645255.2712283,25.531,52.468,37.9596,9.998329273E+03
1689645256.6895158,25.532,52.475,37.9596,9.998324808E+03
1689645258.1081092,25.535,52.473,37.9596,9.998330346E+03
1689645259.5264359,25.54,52.472,37.9595,9.998332660E+03
1689645260.944847,25.541,52.47,37.9595,9.998332071E+03
1689645262.3634496,25.537,52.472,37.9595,9.998326031E+03
1689645263.78192,25.535,52.47,37.9595,9.998327329E+03
1689645265.200189,25.538,52.473,37.9595,9.998321991E+03
1689645266.6188157,25.537,52.47,37.9595,9.998324397E+03
1689645268.0372508,25.537,52.466,37.9595,9.998329554E+03
1689645269.4558153,25.535,52.465,37.9595,9.998334747E+03
1689645270.8741012,25.534,52.471,37.9598,9.998330640E+03
1689645272.292627,25.537,52.471,37.9598,9.998324998E+03
1689645273.7110589,25.538,52.47,37.9598,9.998326002E+03
1689645275.1295521,25.535,52.472,37.9598,9.998323112E+03
1689645276.5480103,25.538,52.473,37.9598,9.998330584E+03
1689645277.9665751,25.534,52.466,37.9598,9.998336053E+03
1689645279.3850484,25.537,52.47,37.9598,9.998328196E+03
1689645280.8035586,25.534,52.467,37.9598,9.998326344E+03
1689645282.2219021,25.535,52.471,37.9604,9.998323702E+03
1689645283.6402678,25.543,52.476,37.9604,9.998322646E+03
1689645285.058785,25.532,52.472,37.9604,9.998326610E+03
1689645286.4772584,25.543,52.477,37.9604,9.998328029E+03
1689645287.8955643,25.537,52.474,37.9606,9.998326427E+03
1689645289.3141541,25.541,52.472,37.9606,9.998326323E+03
1689645290.7326026,25.535,52.47,37.9606,9.998323537E+03
1689645292.1510246,25.537,52.475,37.9606,9.998322135E+03
1689645293.5695376,25.534,52.477,37.9605,9.998324647E+03
1689645294.9879508,25.535,52.48,37.9605,9.998323315E+03
1689645296.4064891,25.547,52.485,37.9605,9.998329943E+03
1689645297.824727,25.541,52.48,37.9605,9.998326240E+03
1689645299.2432818,25.538,52.481,37.9608,9.998328360E+03
1689645300.6618752,25.541,52.48,37.9608,9.998322994E+03
1689645302.0803146,25.538,52.474,37.9608,9.998328117E+03
1689645303.4986608,25.534,52.474,37.9608,9.998324794E+03
1689645304.9171267,25.541,52.472,37.961,9.998328881E+03
1689645306.335714,25.538,52.476,37.961,9.998331200E+03
1689645307.7541442,25.54,52.472,37.961,9.998328465E+03
1689645309.172697,25.534,52.47,37.961,9.998326371E+03
1689645310.5908878,25.538,52.471,37.9608,9.998325912E+03
1689645312.0096993,25.54,52.476,37.9608,9.998324320E+03
1689645313.4277995,25.535,52.472,37.9608,9.998322918E+03
1689645314.8462255,25.54,52.473,37.9608,9.998329287E+03
1689645316.2648396,25.54,52.476,37.9612,9.998328496E+03
1689645317.6832876,25.541,52.484,37.9612,9.998331992E+03
1689645319.1019726,25.54,52.472,37.9612,9.998329932E+03
1689645320.5201592,25.538,52.471,37.9612,9.998327042E+03
1689645321.9386837,25.528,52.467,37.9616,9.998327491E+03
1689645323.3572686,25.535,52.476,37.9616,9.998331229E+03
1689645324.775761,25.531,52.473,37.9616,9.998335521E+03
1689645326.1939516,25.538,52.479,37.9616,9.998331108E+03
1689645327.6124828,25.538,52.47,37.9615,9.998330847E+03
1689645329.0309527,25.537,52.476,37.9615,9.998327299E+03
1689645330.4494734,25.544,52.483,37.9615,9.998323111E+03
1689645331.8681026,25.537,52.477,37.9615,9.998327853E+03
1689645333.286275,25.535,52.476,37.9618,9.998327240E+03
1689645334.7047884,25.54,52.472,37.9618,9.998330130E+03
1689645336.123273,25.534,52.47,37.9618,9.998330719E+03
1689645337.5417528,25.543,52.478,37.9618,9.998323692E+03
1689645338.960211,25.54,52.473,37.9628,9.998324823E+03
1689645340.378629,25.544,52.481,37.9628,9.998325966E+03
1689645341.7974155,25.535,52.478,37.9628,9.998332906E+03
1689645343.2155886,25.546,52.475,37.9628,9.998334550E+03
1689645344.634202,25.54,52.478,37.963,9.998329163E+03
1689645346.0526562,25.541,52.486,37.963,9.998329683E+03
1689645347.4711633,25.54,52.479,37.963,9.998326013E+03
1689645348.8895411,25.54,52.484,37.963,9.998328211E+03
1689645350.308085,25.535,52.483,37.9635,9.998328912E+03
1689645351.7265375,25.532,52.486,37.9635,9.998333048E+03
1689645353.1451404,25.54,52.48,37.9635,9.998329673E+03
1689645354.5634978,25.54,52.483,37.9635,9.998329189E+03
1689645355.9816933,25.54,52.484,37.9639,9.998318982E+03
1689645357.400213,25.532,52.476,37.9639,9.998327134E+03
1689645358.8187213,25.538,52.485,37.9639,9.998324850E+03
1689645360.2371953,25.544,52.48,37.9639,9.998328103E+03
1689645361.6555967,25.537,52.478,37.9641,9.998327931E+03
1689645363.0741003,25.543,52.479,37.9641,9.998332310E+03
1689645364.4926012,25.535,52.479,37.9641,9.998322099E+03
1689645365.9108212,25.543,52.484,37.9641,9.998323414E+03
1689645367.3297815,25.543,52.478,37.9646,9.998319899E+03
1689645368.7482584,25.535,52.479,37.9646,9.998328622E+03
1689645370.166463,25.543,52.478,37.9646,9.998332983E+03
1689645371.5849366,25.538,52.48,37.9646,9.998326580E+03
1689645373.0034842,25.54,52.485,37.9651,9.998325687E+03
1689645374.4218996,25.54,52.481,37.9651,9.998319924E+03
1689645375.8401494,25.541,52.485,37.9651,9.998323956E+03
1689645377.2588637,25.543,52.48,37.9651,9.998326137E+03
1689645378.677244,25.543,52.475,37.9655,9.998329064E+03
1689645380.0956619,25.546,52.481,37.9655,9.998330207E+03
1689645381.5141244,25.538,52.48,37.9655,9.998328320E+03
1689645382.9325812,25.535,52.473,37.9655,9.998325741E+03
1689645384.351043,25.538,52.478,37.9659,9.998322807E+03
1689645385.7696643,25.541,52.477,37.9659,9.998324330E+03
1689645387.1880746,25.535,52.477,37.9659,9.998326926E+03
1689645388.6065402,25.541,52.475,37.9659,9.998329488E+03
1689645390.024968,25.544,52.476,37.9668,9.998328809E+03
1689645391.4434695,25.535,52.478,37.9668,9.998331665E+03
1689645392.8621137,25.535,52.479,37.9668,9.998303368E+03
1689645394.280486,25.537,52.467,37.9668,9.998330644E+03
1689645395.6987996,25.537,52.476,37.967,9.998328409E+03
1689645397.1173773,25.544,52.48,37.967,9.998306567E+03
1689645398.535665,25.535,52.476,37.967,9.998317903E+03
1689645399.9541893,25.531,52.477,37.967,9.998330226E+03
1689645401.3728895,25.54,52.477,37.9679,9.998325127E+03
1689645402.7911768,25.544,52.485,37.9679,9.998328173E+03
1689645404.209496,25.538,52.485,37.9679,9.998328571E+03
1689645405.627981,25.538,52.491,37.9679,9.998327602E+03
1689645407.0465045,25.541,52.488,37.9685,9.998332891E+03
1689645408.4651892,25.541,52.477,37.9685,9.998332112E+03
1689645409.883386,25.541,52.478,37.9685,9.998333462E+03
1689645411.3019023,25.537,52.481,37.9685,9.998325483E+03
1689645412.7203627,25.541,52.48,37.9693,9.998324888E+03
1689645414.1392293,25.537,52.476,37.9693,9.998326083E+03
1689645415.5571058,25.541,52.481,37.9693,9.998332555E+03
1689645416.9759207,25.544,52.484,37.9693,9.998333334E+03
1689645418.3942487,25.543,52.487,37.97,9.998333338E+03
1689645419.8128374,25.544,52.481,37.97,9.998327540E+03
1689645421.23104,25.541,52.477,37.97,9.998326000E+03
1689645422.649587,25.541,52.485,37.97,9.998322538E+03
1689645424.067977,25.535,52.474,37.9707,9.998323973E+03
1689645425.486714,25.541,52.479,37.9707,9.998331519E+03
1689645426.905036,25.544,52.476,37.9707,9.998329563E+03
1689645428.3236308,25.54,52.476,37.9707,9.998327019E+03
1689645429.7420096,25.549,52.484,37.971,9.998321995E+03
1689645431.1605773,25.541,52.48,37.971,9.998325353E+03
1689645432.5791173,25.537,52.477,37.971,9.998324176E+03
1689645433.9974937,25.543,52.475,37.971,9.998327966E+03
1689645435.415773,25.54,52.478,37.9719,9.998327028E+03
1689645436.8344092,25.54,52.483,37.9719,9.998330818E+03
1689645438.252993,25.543,52.479,37.9719,9.998322632E+03
1689645439.6713042,25.543,52.477,37.9719,9.998327322E+03
1689645441.0897064,25.544,52.477,37.9725,9.998325228E+03
1689645442.5081837,25.549,52.487,37.9725,9.998324259E+03
1689645443.9265857,25.546,52.484,37.9725,9.998328153E+03
1689645445.3449595,25.547,52.475,37.9725,9.998331545E+03
1689645446.7634103,25.54,52.475,37.9729,9.998327913E+03
1689645448.1819146,25.534,52.467,37.9729,9.998323223E+03
1689645449.6005864,25.538,52.477,37.9729,9.998320938E+03
1689645451.0190916,25.54,52.475,37.9729,9.998323361E+03
1689645452.437354,25.54,52.473,37.9733,9.998323818E+03
1689645453.855787,25.54,52.477,37.9733,9.998327885E+03
1689645455.274567,25.544,52.477,37.9733,9.998329771E+03
1689645456.6931086,25.544,52.472,37.9733,9.998324631E+03
1689645458.1111434,25.546,52.481,37.9737,9.998322080E+03
1689645459.529883,25.543,52.474,37.9737,9.998325662E+03
1689645460.948958,25.54,52.474,37.9737,9.998318739E+03
1689645462.366847,25.544,52.475,37.9737,9.998326095E+03
1689645463.7851083,25.546,52.48,37.9742,9.998325547E+03
1689645465.2037978,25.541,52.475,37.9742,9.998328334E+03
1689645466.6220958,25.54,52.481,37.9742,9.998329459E+03
1689645468.0405881,25.537,52.473,37.9742,9.998321255E+03
1689645469.4588733,25.546,52.478,37.9751,9.998322854E+03
1689645470.8776662,25.547,52.475,37.9751,9.998326523E+03
1689645472.2961442,25.54,52.477,37.9751,9.998326800E+03
1689645473.7144701,25.54,52.477,37.9751,9.998339348E+03
1689645475.132832,25.546,52.476,37.9756,9.998287994E+03
1689645476.5516212,25.54,52.467,37.9756,9.998318195E+03
1689645477.9698765,25.538,52.472,37.9756,9.998322279E+03
1689645479.3882143,25.541,52.479,37.9756,9.998326295E+03
1689645480.8066046,25.546,52.477,37.9759,9.998324065E+03
1689645482.2250967,25.537,52.476,37.9759,9.998329240E+03
1689645483.6436188,25.541,52.476,37.9759,9.998330729E+03
1689645485.061906,25.541,52.467,37.9759,9.998331213E+03
1689645486.4804623,25.543,52.467,37.9763,9.998323961E+03
1689645487.8989933,25.537,52.466,37.9763,9.998321711E+03
1689645489.3174932,25.541,52.466,37.9763,9.998322420E+03
1689645490.7360024,25.538,52.464,37.9763,9.998330762E+03
1689645492.1545877,25.546,52.472,37.9769,9.998330929E+03
1689645493.5729945,25.552,52.473,37.9769,9.998329406E+03
1689645494.9918075,25.535,52.467,37.9769,9.998322622E+03
1689645496.4097018,25.546,52.476,37.9769,9.998319472E+03
1689645497.8283145,25.544,52.466,37.977,9.998323791E+03
1689645499.2467203,25.541,52.466,37.977,9.998326421E+03
1689645500.665298,25.543,52.461,37.977,9.998330350E+03
1689645502.0838926,25.535,52.466,37.977,9.998326716E+03
1689645503.5020826,25.537,52.462,37.9773,9.998325994E+03
1689645504.9206846,25.537,52.464,37.9773,9.998320576E+03
1689645506.3390055,25.537,52.465,37.9773,9.998321944E+03
1689645507.7573235,25.541,52.459,37.9773,9.998319746E+03
1689645509.175893,25.543,52.459,37.9775,9.998328947E+03
1689645510.594452,25.541,52.462,37.9775,9.998330712E+03
1689645512.0129533,25.546,52.467,37.9775,9.998327666E+03
1689645513.4312031,25.537,52.463,37.9775,9.998322543E+03
1689645514.8499475,25.54,52.462,37.9781,9.998322124E+03
1689645516.2681465,25.546,52.47,37.9781,9.998326537E+03
1689645517.6867151,25.547,52.47,37.9781,9.998323474E+03
1689645519.104997,25.543,52.459,37.9781,9.998329947E+03
1689645520.5236332,25.541,52.459,37.9789,9.998326272E+03
1689645521.9424078,25.54,52.456,37.9789,9.998324835E+03
1689645523.3604019,25.54,52.455,37.9789,9.998318951E+03
1689645524.7790942,25.546,52.466,37.9789,9.998327224E+03
1689645526.1976237,25.541,52.465,37.9791,9.998327407E+03
1689645527.616062,25.541,52.463,37.9791,9.998330349E+03
1689645529.0343363,25.546,52.465,37.9791,9.998327320E+03
1689645530.4529681,25.546,52.458,37.9791,9.998327459E+03
1689645531.8713188,25.547,52.46,37.9799,9.998319732E+03
1689645533.2898076,25.543,52.454,37.9799,9.998319922E+03
1689645534.7080994,25.537,52.452,37.9799,9.998320286E+03
1689645536.1267269,25.543,52.46,37.9799,9.998331293E+03
1689645537.545315,25.544,52.46,37.9802,9.998329793E+03
1689645538.9636598,25.551,52.462,37.9802,9.998314944E+03
1689645540.3820755,25.551,52.454,37.9802,9.998328184E+03
1689645541.800545,25.541,52.453,37.9802,9.998327197E+03
1689645543.2190378,25.547,52.454,37.9811,9.998333771E+03
1689645544.6375484,25.54,52.452,37.9811,9.998329618E+03
1689645546.056054,25.54,52.455,37.9811,9.998329808E+03
1689645547.4743397,25.544,52.451,37.9811,9.998327299E+03
1689645548.8928149,25.546,52.452,37.9812,9.998323646E+03
1689645550.3114831,25.547,52.452,37.9812,9.998326605E+03
1689645551.7298052,25.541,52.448,37.9812,9.998324857E+03
